consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,run,audio_played,fixation.stopped,endPractice.keys,endPractice.rt,endPractice.duration,audioPre.started,audioPre.stopped,continuousResponses_audio,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,run_dup,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0568,1,audio/Narrative8Situation2.wav,447.0627,,,,447.0628,457.1786,"[[999,1],[999,83],[999,166],[999,250],[999,333],[999,416],[999,500],[999,583],[999,668],[999,751],[999,835],[999,917],[999,999],[999,1083],[999,1166],[999,1249],[999,1333],[999,1416],[999,1500],[999,1583],[999,1665],[999,1749],[999,1832],[999,1915],[999,1998],[999,2082],[999,2165],[999,2248],[999,2332],[999,2415],[999,2499],[999,2582],[999,2665],[999,2749],[999,2832],[999,2916],[999,2999],[999,3082],[999,3166],[999,3249],[999,3332],[999,3416],[999,3499],[999,3582],[999,3665],[999,3749],[999,3833],[999,3916],[999,3999],[999,4082],[999,4166],[999,4249],[999,4332],[999,4415],[999,4499],[999,4582],[999,4666],[999,4749],[999,4832],[999,4915],[999,4999],[999,5081],[999,5165],[999,5248],[999,5332],[999,5415],[999,5499],[999,5581],[999,5665],[999,5749],[999,5833],[999,5916],[999,5999],[999,6082],[999,6165],[999,6249],[999,6333],[999,6416],[999,6499],[999,6581],[999,6665],[999,6749],[999,6832],[999,6916],[999,6999],[999,7082],[999,7165],[999,7248],[999,7332],[999,7415],[999,7498],[999,7582],[999,7665],[999,7748],[999,7831],[999,7914],[999,7998],[999,8081],[999,8165],[999,8248],[999,8332],[999,8415],[999,8498],[999,8582],[999,8666],[999,8749],[999,8832],[999,8915],[999,8998],[999,9082],[999,9165],[999,9249],[999,9332],[999,9415],[999,9499],[999,9582],[999,9665],[999,9749],[999,9832],[999,9915],[999,9998],[999,10082]]",457.1792,462.2432,66.14583969,3.8364,"[{""rating"":66.14583969116211,""responseTime"":3.8364000000953524}]",space,4.5139,,462.2434,Partially,50,462.2462,,,[],,0,11,11,11,1,audio/Narrative8Situation2.wav,audio/Narrative7Situation2.wav,audio/Narrative6Situation2.wav,audio/Narrative5Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.2464,1,audio/Narrative8Situation3.wav,466.26,,,,466.2601,488.6572,[],488.6574,494.0736,77.29166985,4.2884,"[{""rating"":57.91666984558106,""responseTime"":3.596399999856999},{""rating"":77.29166984558105,""responseTime"":4.288399999857006}]",space,4.8745,,494.0738,Partially,50,494.0806,,,[],,0,12,12,12,1,audio/Narrative8Situation3.wav,audio/Narrative7Situation3.wav,audio/Narrative6Situation3.wav,audio/Narrative5Situation3.wav,4,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0815,1,audio/Narrative8Situation4.wav,497.0896,,,,497.0897,511.2709,"[[999,1],[999,82],[999,166],[999,249],[999,332],[999,416],[999,499],[999,583],[999,666],[999,749],[999,838],[999,916],[999,999],[999,1083],[999,1166],[999,1249],[999,1332],[999,1416],[999,1499],[999,1582],[999,1666],[999,1749],[999,1832],[999,1916],[999,1999],[999,2082],[999,2166],[999,2249],[999,2338],[999,2421],[999,2499],[999,2582],[999,2666],[999,2754],[999,2832],[999,2916],[999,2999],[999,3082],[999,3166],[999,3249],[999,3332],[999,3415],[999,3499],[999,3582],[999,3672],[999,3749],[999,3837],[999,3915],[999,3999],[999,4082],[999,4166],[999,4249],[999,4332],[999,4416],[999,4499],[999,4582],[999,4665],[999,4749],[999,4832],[999,4915],[999,4999],[999,5082],[999,5165],[999,5248],[999,5332],[999,5415],[999,5498],[999,5582],[999,5665],[999,5750],[999,5832],[999,5915],[999,5998],[999,6082],[999,6165],[999,6248],[999,6332],[999,6415],[999,6499],[999,6582],[999,6665],[999,6749],[999,6832],[999,6915],[999,6999],[999,7082],[999,7165],[999,7248],[999,7332],[999,7415],[999,7499],[999,7582],[999,7665],[999,7748],[999,7832],[999,7915],[999,7998],[999,8081],[999,8164],[999,8248],[999,8332],[999,8415],[999,8498],[999,8581],[999,8665],[999,8749],[999,8831],[999,8915],[999,8998],[999,9081],[999,9165],[999,9248],[999,9331],[999,9415],[999,9498],[999,9581],[999,9665],[999,9748],[999,9836],[999,9914],[999,9998],[999,10081],[999,10165],[999,10248],[999,10332],[999,10415],[999,10497],[999,10581],[999,10665],[999,10748],[999,10831],[999,10915],[999,10998],[999,11081],[999,11165],[999,11248],[999,11331],[999,11414],[999,11498],[999,11581],[999,11665],[999,11748],[999,11837],[999,11914],[999,11997],[999,12080],[999,12164],[999,12247],[999,12331],[999,12414],[999,12497],[999,12581],[999,12664],[999,12748],[999,12831],[999,12914],[999,12998],[999,13081],[999,13164],[999,13248],[999,13331],[999,13414],[999,13498],[999,13581],[999,13670],[999,13748],[999,13831],[999,13914],[999,13998],[999,14081],[999,14168]]",511.2712,565.0144,66.5625,52.1835,"[{""rating"":66.5625,""responseTime"":52.18349999999998}]",space,53.2002,,565.0147,Partially,50,565.0207,,,[],,0,13,13,13,1,audio/Narrative8Situation4.wav,audio/Narrative7Situation4.wav,audio/Narrative6Situation4.wav,audio/Narrative5Situation4.wav,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.0216,1,audio/Narrative8Situation5.wav,567.0309,,,,567.031,575.2788,[],575.2789,586.1114,65.52083969,8.1521,"[{""rating"":57.49999999999999,""responseTime"":7.452299999952288},{""rating"":65.52083969116211,""responseTime"":8.152099999904635}]",space,10.2882,,586.1117,Not at all,0,586.1189,,,[],,0,14,14,14,1,audio/Narrative8Situation5.wav,audio/Narrative7Situation5.wav,audio/Narrative6Situation5.wav,audio/Narrative5Situation5.wav,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1194,1,audio/Narrative8Situation6.wav,588.1272,,,,588.1273,594.5938,"[[999,0],[999,83],[999,166],[999,249],[999,333],[999,419],[999,499],[999,583],[999,666],[999,749],[999,833],[999,916],[999,999],[999,1083],[999,1166],[999,1249],[999,1333],[999,1416],[999,1499],[999,1582],[999,1666],[999,1753],[999,1832],[999,1916],[999,2000],[999,2083],[999,2166],[999,2249],[999,2333],[999,2416],[999,2500],[999,2583],[999,2666],[999,2750],[999,2833],[999,2916],[999,3000],[999,3083],[999,3166],[999,3249],[999,3333],[999,3419],[999,3500],[999,3583],[999,3666],[999,3750],[999,3832],[999,3916],[999,3999],[999,4082],[999,4166],[999,4249],[999,4332],[999,4416],[999,4499],[999,4583],[999,4665],[999,4749],[999,4832],[999,4915],[999,4999],[999,5082],[999,5166],[999,5249],[999,5332],[999,5416],[999,5499],[999,5583],[999,5666],[999,5749],[999,5835],[999,5916],[999,5999],[999,6082],[999,6166],[999,6249],[999,6332],[999,6416]]",594.5942,631.8459,67.29166985,1.4873,"[{""rating"":67.29166984558105,""responseTime"":1.4873000001906576}]",space,36.7102,,631.846,Partially,50,631.8547,,,[],,0,15,15,15,1,audio/Narrative8Situation6.wav,audio/Narrative7Situation6.wav,audio/Narrative6Situation6.wav,audio/Narrative5Situation6.wav,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.856,1,audio/Narrative8Situation7.wav,634.8718,,,,634.8719,646.9705,[],646.9708,650.8266,74.58333969,2.7045,"[{""rating"":74.58333969116211,""responseTime"":2.704499999999939}]",space,3.3103,,650.8267,Definitely yes,100,650.8346,,,[],,0,16,16,16,1,audio/Narrative8Situation7.wav,audio/Narrative7Situation7.wav,audio/Narrative6Situation7.wav,audio/Narrative5Situation7.wav,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.8352,1,audio/Narrative8Situation8.wav,653.8364,,,,653.8365,666.702,"[[999,1],[999,83],[999,166],[999,250],[999,333],[999,416],[999,500],[999,583],[999,668],[999,750],[999,834],[999,916],[999,999],[999,1083],[999,1166],[999,1249],[999,1332],[999,1416],[999,1499],[999,1582],[999,1666],[999,1749],[999,1832],[999,1916],[999,1999],[999,2082],[999,2166],[999,2249],[999,2333],[999,2416],[999,2499],[999,2582],[999,2665],[999,2749],[999,2832],[999,2915],[999,2999],[999,3082],[999,3165],[999,3249],[999,3332],[999,3415],[999,3499],[999,3582],[999,3665],[999,3749],[999,3832],[999,3915],[999,4000],[999,4082],[999,4166],[999,4249],[999,4332],[999,4415],[999,4499],[999,4582],[999,4665],[999,4749],[999,4832],[999,4915],[999,4999],[999,5082],[999,5166],[999,5249],[999,5332],[999,5416],[999,5499],[999,5582],[999,5666],[999,5749],[999,5831],[999,5916],[999,5999],[999,6083],[999,6166],[999,6249],[999,6332],[999,6415],[999,6499],[999,6582],[999,6665],[999,6749],[999,6832],[999,6916],[999,6998],[999,7082],[999,7165],[999,7248],[999,7332],[999,7415],[999,7498],[999,7582],[999,7665],[999,7748],[999,7832],[999,7915],[999,7998],[999,8081],[999,8165],[999,8249],[999,8332],[999,8415],[999,8498],[999,8581],[999,8664],[999,8748],[999,8831],[999,8915],[999,8998],[999,9081],[999,9165],[999,9248],[999,9331],[999,9415],[999,9498],[999,9581],[999,9665],[999,9748],[999,9831],[999,9914],[999,9998],[999,10082],[999,10165],[999,10248],[999,10331],[999,10415],[999,10498],[999,10581],[999,10664],[999,10749],[999,10831],[999,10915],[999,10997],[999,11081],[999,11164],[999,11248],[999,11331],[999,11415],[999,11498],[999,11581],[999,11664],[999,11748],[999,11831],[999,11915],[999,11998],[999,12080],[999,12164],[999,12248],[999,12331],[999,12414],[999,12497],[999,12581],[999,12664],[999,12747],[999,12831]]",666.7027,672.334,86.04166985,4.1187,"[{""rating"":70.41666984558105,""responseTime"":2.6364999999999554},{""rating"":86.04166984558105,""responseTime"":4.118699999809223}]",space,5.0836,,672.3342,Partially,50,672.3447,,,[],,0,17,17,17,1,audio/Narrative8Situation8.wav,audio/Narrative7Situation8.wav,audio/Narrative6Situation8.wav,audio/Narrative5Situation8.wav,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3453,1,audio/Narrative8Situation9.wav,675.3502,,,,675.3502,686.6883,[],686.6886,721.1612,63.95833969,29.5212,"[{""rating"":63.95833969116212,""responseTime"":29.521199999809255}]",space,33.9331,,721.1614,Partially,50,721.1675,,,[],,0,18,18,18,1,audio/Narrative8Situation9.wav,audio/Narrative7Situation9.wav,audio/Narrative6Situation9.wav,audio/Narrative5Situation9.wav,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,724.0622,726.6432,726.6659,2,audio/Narrative13Situation2.wav,726.6661,,,,726.6661,756.4233,"[[74.7,15908],[75.6,15991],[75.6,16075],[75.6,16158],[75.6,16241],[75.6,16325],[75.6,16408],[75.6,16491],[75.6,16575],[75.6,16658],[75.6,16741],[75.6,16825],[75.6,16908],[75.6,16991],[75.6,17075],[75.6,17158],[75.6,17242],[75.6,17324],[75.6,17408],[75.6,17491],[75.6,17575],[75.6,17658],[75.6,17741],[75.6,17825],[75.6,17908],[75.6,17991],[75.6,18075],[75.6,18158],[75.6,18241],[75.6,18324],[75.6,18408],[75.6,18490],[75.6,18574],[75.6,18657],[75.6,18741],[75.6,18831],[75.6,18913],[75.6,18991],[75.6,19078],[75.6,19158],[75.6,19241],[75.6,19324],[75.6,19408],[75.6,19491],[75.6,19574],[75.6,19658],[75.6,19741],[75.6,19824],[75.6,19908],[75.6,19991],[75.6,20074],[75.6,20158],[75.6,20241],[75.6,20324],[75.6,20407],[75.6,20491],[75.6,20574],[75.6,20658],[75.6,20741],[75.6,20824],[75.6,20908],[75.6,20991],[75.6,21074],[75.6,21157],[75.6,21246],[75.6,21324],[75.6,21407],[75.6,21491],[75.6,21574],[75.6,21657],[75.6,21740],[75.6,21824],[75.6,21907],[75.6,21991],[75.6,22074],[75.6,22158],[75.6,22247],[75.6,22323],[75.6,22407],[75.6,22491],[75.6,22574],[75.6,22657],[75.6,22741],[75.6,22824],[75.6,22908],[75.6,22991],[75.6,23074],[75.6,23157],[75.6,23245],[75.6,23323],[75.6,23406],[75.6,23490],[75.6,23573],[75.6,23656],[75.6,23740],[75.6,23823],[75.6,23906],[75.6,23990],[75.6,24075],[75.6,24156],[75.6,24240],[75.6,24323],[75.6,24406],[75.6,24490],[75.6,24573],[75.6,24656],[75.6,24740],[75.6,24823],[75.6,24907],[75.6,24990],[75.6,25079],[75.6,25157],[75.6,25240],[75.6,25323],[75.6,25407],[75.6,25490],[75.6,25574],[75.6,25657],[75.6,25740],[75.6,25823],[75.6,25906],[75.6,25990],[75.6,26073],[75.6,26157],[75.6,26240],[75.6,26323],[75.6,26406],[75.6,26489],[75.6,26573],[75.6,26657],[75.6,26740],[75.6,26827],[75.6,26906],[75.6,26990],[75.6,27073],[75.6,27157],[75.6,27245],[75.6,27323],[75.6,27406],[75.6,27490],[75.6,27573],[75.6,27657],[75.6,27745],[75.6,27823],[75.6,27906],[75.6,27990],[75.6,28073],[75.6,28156],[75.6,28240],[75.6,28327],[75.6,28406],[75.6,28490],[75.6,28573],[75.6,28656],[75.6,28740],[75.6,28823],[75.6,28907],[75.6,28990],[75.6,29073],[75.6,29156],[75.6,29240],[75.6,29323],[75.6,29406],[75.6,29490],[75.6,29578],[75.6,29656],[75.6,29745]]",756.4237,756.429,,,[],,,,756.4291,Partially,50,756.4326,,,[],,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,721.1687,724.061,space,2.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.4332,2,audio/Narrative5Situation1.wav,761.4388,,,,761.439,774.7375,"[[999,1],[999,82],[999,166],[999,249],[999,333],[999,416],[999,499],[999,582],[999,667],[999,750],[999,833],[999,917],[999,999],[999,1082],[999,1166],[999,1249],[999,1333],[999,1416],[999,1499],[999,1582],[999,1665],[999,1749],[999,1832],[999,1916],[999,1999],[999,2082],[999,2165],[999,2249],[999,2332],[999,2416],[999,2499],[999,2582],[999,2665],[999,2749],[999,2832],[999,2916],[999,2999],[999,3083],[999,3166],[999,3249],[999,3332],[999,3416],[999,3504],[999,3582],[999,3665],[999,3748],[999,3832],[999,3916],[999,3999],[999,4082],[999,4165],[999,4249],[999,4332],[999,4416],[999,4498],[999,4582],[999,4666],[999,4749],[999,4832],[999,4916],[999,4999],[999,5082],[999,5166],[999,5249],[999,5332],[999,5415],[999,5498],[999,5581],[999,5665],[999,5748],[999,5832],[999,5916],[999,5999],[999,6082],[999,6165],[999,6249],[999,6332],[999,6416],[999,6503],[999,6582],[999,6666],[999,6749],[999,6832],[999,6915],[999,6999],[999,7082],[999,7166],[999,7249],[999,7332],[999,7415],[999,7503],[999,7582],[999,7665],[999,7749],[999,7832],[999,7915],[999,7998],[999,8082],[999,8165],[999,8248],[999,8332],[999,8415],[999,8503],[999,8581],[999,8664],[999,8752],[999,8832],[999,8915],[999,8998],[999,9082],[999,9165],[999,9248],[999,9332],[999,9415],[999,9498],[999,9581],[999,9664],[999,9748],[999,9831],[999,9914],[999,9998],[999,10081],[999,10165],[999,10248],[999,10331],[999,10414],[999,10498],[999,10581],[999,10664],[999,10748],[999,10831],[999,10914],[999,10998],[999,11081],[999,11164],[999,11248],[999,11331],[999,11415],[999,11498],[999,11581],[999,11665],[999,11748],[999,11831],[999,11914],[999,11997],[999,12081],[999,12165],[999,12248],[999,12331],[999,12414],[999,12498],[999,12581],[999,12664],[999,12747],[999,12831],[999,12914],[999,12998],[999,13081],[999,13164],[999,13248]]",774.7379,777.9873,71.25,2.2216,"[{""rating"":71.25,""responseTime"":2.2216000001430984}]",space,2.7155,,777.9875,Definitely yes,100,777.9954,,,[],,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.9961,2,audio/Narrative5Situation2.wav,781.0032,,,,781.0033,810.4667,[],810.467,826.5144,69.375,6.8891,"[{""rating"":69.375,""responseTime"":6.889099999904602}]",space,15.4989,,826.5147,Partially,50,826.5235,,,[],,0,2,2,2,1,audio/Narrative7Situation2.wav,audio/Narrative8Situation2.wav,audio/Narrative5Situation2.wav,audio/Narrative6Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.5243,2,audio/Narrative5Situation3.wav,829.5305,,,,829.5306,843.4622,"[[999,1],[999,83],[999,166],[999,249],[999,332],[999,416],[999,499],[999,582],[999,666],[999,749],[999,833],[999,915],[999,999],[999,1083],[999,1166],[999,1249],[999,1332],[999,1416],[999,1499],[999,1583],[999,1666],[999,1756],[999,1832],[999,1921],[999,2004],[999,2088],[999,2165],[999,2249],[999,2332],[999,2415],[999,2499],[999,2582],[999,2665],[999,2749],[999,2832],[999,2915],[999,2998],[999,3082],[999,3165],[999,3248],[999,3332],[999,3415],[999,3499],[999,3582],[999,3665],[999,3748],[999,3832],[999,3915],[999,3999],[999,4082],[999,4165],[999,4249],[999,4332],[999,4415],[999,4499],[999,4582],[999,4665],[999,4754],[999,4832],[999,4915],[999,4998],[999,5082],[999,5165],[999,5249],[999,5332],[999,5415],[999,5498],[999,5581],[999,5665],[999,5748],[999,5832],[999,5915],[999,5998],[999,6082],[999,6165],[999,6248],[999,6332],[999,6414],[999,6498],[999,6581],[999,6664],[999,6748],[999,6831],[999,6914],[999,6998],[999,7082],[999,7165],[999,7248],[999,7331],[999,7414],[999,7498],[999,7582],[999,7665],[999,7754],[999,7831],[999,7914],[999,7998],[999,8082],[999,8165],[999,8248],[999,8332],[999,8420],[999,8498],[999,8582],[999,8665],[999,8748],[999,8831],[999,8915],[999,8998],[999,9081],[999,9165],[999,9248],[999,9331],[999,9415],[999,9498],[999,9581],[999,9665],[999,9748],[999,9831],[999,9914],[999,9998],[999,10081],[999,10165],[999,10248],[999,10331],[999,10414],[999,10498],[999,10581],[999,10664],[999,10748],[999,10831],[999,10914],[999,10998],[999,11081],[999,11164],[999,11248],[999,11331],[999,11419],[999,11497],[999,11581],[999,11664],[999,11747],[999,11831],[999,11914],[999,11997],[999,12081],[999,12164],[999,12248],[999,12331],[999,12414],[999,12497],[999,12581],[999,12664],[999,12748],[999,12831],[999,12914],[999,13002],[999,13080],[999,13164],[999,13247],[999,13331],[999,13414],[999,13497],[999,13581],[999,13664],[999,13753],[999,13831],[999,13914]]",843.4626,857.4272,61.45833969,12.8407,"[{""rating"":61.45833969116211,""responseTime"":12.840700000047718}]",space,13.4198,,857.4274,Partially,50,857.4296,,,[],,0,3,3,3,1,audio/Narrative7Situation3.wav,audio/Narrative8Situation3.wav,audio/Narrative5Situation3.wav,audio/Narrative6Situation3.wav,8,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67dcb6032b8d2b63d2c8ec04,2025-07-07_20h34.51.551,group3.4_multiperson,2023.2.2,Win32,59.88023952,686c2ebf0248f13bef9af11f,686c91a22c4a565960efe90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.4298,2,audio/Narrative5Situation4.wav,858.4432,,,,858.4433,878.8244,"[[999,1],[999,83],[999,166],[999,249],[999,333],[999,416],[999,499],[999,583],[999,666],[999,750],[999,833],[999,916],[999,999],[999,1083],[999,1166],[999,1250],[999,1333],[999,1416],[999,1499],[999,1583],[999,1666],[999,1749],[999,1833],[999,1916],[999,1999],[999,2083],[999,2171],[999,2250],[999,2333],[999,2416],[999,2499],[999,2582],[999,2666],[999,2749],[999,2838],[999,2916],[999,2999],[999,3082],[999,3166],[999,3249],[999,3332],[999,3416],[999,3499],[999,3582],[999,3666],[999,3749],[999,3832],[999,3916],[999,4003],[999,4082],[999,4165],[999,4249],[999,4332],[999,4416],[999,4499],[999,4582],[999,4665],[999,4749],[999,4832],[999,4915],[999,4999],[999,5087],[999,5166],[999,5249],[999,5332],[999,5415],[999,5498],[999,5582],[999,5666],[999,5749],[999,5832],[999,5915],[999,5999],[999,6088],[999,6166],[999,6249],[999,6332],[999,6415],[999,6498],[999,6582],[999,6669],[999,6749],[999,6832],[999,6915],[999,6999],[999,7082],[999,7165],[999,7249],[999,7332],[999,7415],[999,7499],[999,7582],[999,7665],[999,7749],[999,7832],[999,7916],[999,7999],[999,8082],[999,8165],[999,8249],[999,8332],[999,8415],[999,8499],[999,8582],[999,8665],[999,8754],[999,8832],[999,8915],[999,8998],[999,9082],[999,9165],[999,9249],[999,9332],[999,9415],[999,9499],[999,9581],[999,9665],[999,9748],[999,9832],[999,9915],[999,9998],[999,10082],[999,10165],[999,10248],[999,10331],[999,10415],[999,10498],[999,10581],[999,10665],[999,10748],[999,10831],[999,10915],[999,10998],[999,11082],[999,11165],[999,11248],[999,11332],[999,11415],[999,11498],[999,11581],[999,11665],[999,11748],[999,11832],[999,11915],[999,11998],[999,12081],[999,12164],[999,12248],[999,12332],[999,12414],[999,12498],[999,12581],[999,12665],[999,12748],[999,12831],[999,12920],[999,12998],[999,13081],[999,13165],[999,13248],[999,13331],[999,13414],[999,13497],[999,13581],[999,13665],[999,13748],[999,13832],[999,13914],[999,13998],[999,14081],[999,14164],[999,14247],[999,14330],[999,14414],[999,14497],[999,14581],[999,14664],[999,14748],[999,14831],[999,14914],[999,14998],[999,15081],[999,15164],[999,15247],[999,15331],[999,15414],[999,15498],[999,15581],[999,15664],[999,15748],[999,15831],[999,15914],[999,15998],[999,16081],[999,16164],[999,16253],[999,16331],[999,16417],[999,16497],[999,16580],[999,16663],[999,16747],[999,16830],[999,16913],[999,16997],[999,17081],[999,17164],[999,17247],[999,17331],[999,17414],[999,17503],[999,17581],[999,17664],[999,17747],[999,17831],[999,17914],[999,17998],[999,18080],[999,18164],[999,18247],[999,18331],[999,18414],[999,18503],[999,18580],[999,18664],[999,18747],[999,18831],[999,18920],[999,18997],[999,19080],[999,19164],[999,19247],[999,19330],[999,19414],[999,19497],[999,19580],[999,19664],[999,19747],[999,19836],[999,19914],[999,19997],[999,20080],[999,20163],[999,20247],[999,20330]]",878.8249,883.5565,63.95833969,3.4523,"[{""rating"":63.95833969116212,""responseTime"":3.4523000001906894}]",space,4.1848,,883.5566,Partially,50,883.5594,,,[],,0,4,4,4,1,audio/Narrative7Situation4.wav,audio/Narrative8Situation4.wav,audio/Narrative5Situation4.wav,audio/Narrative6Situation4.wav,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
