exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,613.496,616.078,616.087,616.087,,616.087,645.844,"[[999,0],[999,189],[999,389],[999,590],[999,788],[999,990],[999,1189],[999,1389],[999,1590],[62.7,1788],[57.8,1989],[57,2188],[55.4,2389],[68.1,2588],[74.7,2789],[74.8,2990],[74.8,3191],[74.8,3389],[74.8,3590],[74.8,3793],[74.8,3990],[78,4189],[84,4389],[93,4590],[96,4789],[96,4989],[96,5189],[96,5391],[96,5588],[96,5789],[96,5990],[96,6193],[96,6389],[96,6588],[96,6790],[96,6990],[96,7189],[96,7389],[96,7590],[96.8,7790],[100,7989],[100,8189],[100,8389],[100,8590],[100,8789],[100,8990],[100,9193],[100,9389],[100,9588],[100,9789],[100,9990],[100,10189],[100,10389],[100,10588],[100,10788],[100,10990],[100,11191],[100,11389],[100,11591],[100,11788],[100,11989],[100,12189],[100,12389],[100,12588],[100,12788],[100,12990],[100,13188],[100,13389],[100,13588],[100,13789],[100,13990],[100,14191],[100,14389],[100,14590],[100,14789],[100,14990],[100,15189],[100,15389],[100,15588],[100,15788],[100,15990],[54.9,16389],[26.8,16590],[6.6,16790],[0.1,21991],[0.1,22189],[0.3,22391],[1.4,22590],[2.4,22789],[3.2,22989],[4.7,23189],[6.3,23390],[7.9,23591],[8.4,23788],[8.6,23990],[9.1,24189],[9.1,24389],[9.1,24588],[9,24789],[8.8,24989],[4.8,25189]]",1,0,645.845,Partially,50,645.85,,,[],,645.85,645.852,,,[],,,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,,,591.814,613.496,space,21.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.852,647.864,,647.864,674.444,"[[10,1796],[44.1,1995],[62.1,2196],[62.1,2396],[62.1,2596],[62.3,2796],[62.3,2995],[62.3,3196],[62.2,3396],[53.6,3596],[47.1,3796],[47.2,3995],[24.7,4197],[19.2,4396],[19.2,4596],[19.2,4796],[19.2,4997],[19.2,5196],[19.2,5396],[54.1,5596],[100,5795],[100,5995],[100,6196],[100,6395],[100,6596],[100,6799],[100,6997],[100,7196],[100,7396],[100,7596],[100,7796],[100,7997],[100,8199],[100,8396],[100,8596],[100,8796],[100,8997],[100,9196],[100,9396],[100,9596],[100,9796],[100,9995],[100,10196],[100,10397],[100,10596],[100,10796],[100,10995],[100,11196],[100,11397],[100,11596],[100,11796],[100,11995],[98.8,12196],[79.6,12397],[70.4,12596],[70,12798],[70,12995],[68.6,13196],[68.4,13396],[68.4,13596],[68.4,13796],[68.4,13995],[68.3,14196],[57.2,14396],[46.9,14596],[33,14795],[25.4,14995],[25.3,15195],[25.3,15396],[25.3,15596],[25.3,15796],[25.3,15995],[25.3,16196],[25.3,16395],[25.3,16595],[25.3,16796],[25.3,16995],[25.3,17196],[25.2,17395],[24.7,17596],[24.7,17796],[24.7,17995],[24.7,18196],[24.7,18397],[24.7,18596],[24.4,18800],[23.9,18995],[19.6,19196],[1,19396],[3.3,20995],[27.1,21196],[37.8,21396],[44.2,21596],[48.3,21797],[49.3,21997],[49.3,22196],[49.6,22396],[49.8,22596],[50.5,22795],[56.7,22997],[70.3,23196],[73.6,23396],[76.6,23596],[77.1,23796],[77.6,23995],[77.9,24196],[78.1,24396],[78.1,24596],[78.1,24797],[81.6,24995],[100,25195],[100,25396],[100,25596],[100,25796],[100,25995],[100,26196],[100,26397]]",1,0,674.446,Definitely yes,100,674.45,,,[],,674.45,677.728,95.10416667,1.992,"[{""rating"":95.10416666666667,""responseTime"":1.9919999999999618}]",space,2.739,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.729,680.744,,680.745,709.277,"[[94.7,998],[94.7,1197],[94.7,1397],[94.7,1598],[94.7,1798],[88.4,1997],[86.6,2198],[83,2397],[81.5,2598],[81.5,2798],[81.5,2997],[81.5,3201],[81.5,3397],[81.5,3597],[81.5,3798],[81.5,3997],[81.5,4197],[81.5,4397],[81.5,4597],[81.5,4798],[81.5,4997],[81.5,5197],[81.5,5397],[81.5,5597],[83.6,5798],[100,5997],[100,6197],[100,6397],[100,6597],[100,6798],[100,6997],[100,7198],[100,7396],[100,7597],[100,7798],[100,7997],[100,8197],[100,8397],[100,8597],[100,8798],[100,8997],[100,9197],[100,9397],[100,9597],[100,9798],[100,9997],[100,10197],[100,10397],[100,10597],[100,10798],[100,10997],[100,11198],[100,11397],[100,11597],[100,11798]]",1,0,709.277,Partially,50,709.283,,,[],,709.283,712.543,99.89583333,2.578,"[{""rating"":99.89583333333334,""responseTime"":2.5779999999999745}]",space,2.718,,0,2,2,2,1,audio/Narrative7Situation2.wav,audio/Narrative8Situation2.wav,audio/Narrative5Situation2.wav,audio/Narrative6Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.545,717.561,,717.561,730.177,"[[99.7,1600],[99.7,1798],[99.7,2000],[100,2199],[100,2398],[100,2599],[100,2798],[100,3000],[100,3199],[100,3399],[100,3599],[100,3798],[100,3999],[95.6,4199],[92.7,4399],[92.7,4599],[92.7,4798],[92.7,4999],[92.7,5199],[92.7,5399],[92.7,5598],[92.7,5798],[92.7,5999],[92.7,6199],[92.7,6398],[92.7,6600],[99.6,6798],[100,7000],[100,7199],[100,7399],[100,7599],[100,7798],[100,7999],[100,8199],[100,8399],[100,8599],[100,8798],[100,8999],[100,9201],[100,9399],[100,9599],[100,9798],[100,10000],[100,10199],[100,10399],[100,10599],[100,10800],[100,10998],[100,11199],[100,11399],[100,11599],[100,11798],[100,11999],[100,12199],[100,12399],[100,12598]]",1,0,730.177,Partially,50,734.344,50.20833333,2.749,"[{""rating"":50.208333333333336,""responseTime"":2.74899999999991}]",space,734.344,736.694,99.79166667,1.753,"[{""rating"":99.79166666666667,""responseTime"":1.752999999999929}]",space,1.825,,0,3,3,3,1,audio/Narrative7Situation3.wav,audio/Narrative8Situation3.wav,audio/Narrative5Situation3.wav,audio/Narrative6Situation3.wav,8,4,3,5,,,3.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.695,738.711,,738.711,751.328,"[[79.4,2399],[53.9,2600],[51.3,2799],[50.9,2999],[50.5,3201],[50.3,3399],[59,3599],[84.2,3799],[87.2,3999],[89,4200],[90.4,4400],[90.5,4599],[90.5,4800],[90.5,4999],[90.5,5199],[90.5,5399],[90.5,5599],[90.5,5800],[83.2,5999],[79.4,6198],[79,6399],[79,6599],[79,6799],[80.1,7000],[83,7199],[83,7399],[83,7599],[83,7799],[83,7999],[83,8199],[83,8399],[83,8599],[89.9,8799],[100,9000],[100,9199],[100,9399],[100,9599],[100,9799],[100,9999],[100,10199],[100,10399],[100,10599],[100,10799],[100,10999],[100,11199],[100,11399],[100,11600],[100,11799],[100,11999],[100,12198],[100,12399],[100,12599]]",1,0,751.329,Definitely yes,100,751.333,,,[],,751.333,753.327,99.89583333,1.345,"[{""rating"":99.89583333333334,""responseTime"":1.3450000000000273}]",space,1.457,,0,4,4,4,1,audio/Narrative7Situation4.wav,audio/Narrative8Situation4.wav,audio/Narrative5Situation4.wav,audio/Narrative6Situation4.wav,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.328,755.344,,755.344,763.311,"[[99.2,1399],[99.7,1599],[100,1798],[100,2000],[100,2200],[100,2399],[100,2598],[100,2798],[100,2999],[100,3199],[100,3399],[100,3599],[100,3798],[100,3999],[100,4201],[100,4399],[100,4600],[100,4798],[100,4999],[100,5199],[100,5399],[100,5599],[100,5798],[100,5999],[100,6201],[100,6399],[100,6599],[100,6798],[100,6999],[100,7199],[100,7399],[100,7599],[100,7798]]",1,0,763.311,Partially,50,763.316,,,[],,763.316,765.26,99.79166667,1.471,"[{""rating"":99.79166666666667,""responseTime"":1.4710000000000036}]",space,1.41,,0,5,5,5,1,audio/Narrative7Situation5.wav,audio/Narrative8Situation5.wav,audio/Narrative5Situation5.wav,audio/Narrative6Situation5.wav,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.261,767.277,,767.277,778.344,"[[99.2,1201],[99.9,1400],[99.9,1599],[99.9,1799],[99.9,1999],[99.9,2200],[99.9,2399],[99.9,2600],[99.9,2801],[99.9,2999],[99.9,3199],[99.9,3401],[99.9,3599],[99.9,3800],[99.9,3999],[99.9,4199],[99.9,4400],[99.9,4599],[99.9,4800],[99.9,5000],[99.9,5199],[99.9,5399],[99.9,5599],[99.9,5799],[99.9,5999],[99.9,6200],[99.9,6399],[99.9,6600],[99.9,6799],[99.9,7000],[99.9,7200],[99.9,7399],[99.9,7600],[99.9,7800],[99.9,7999],[99.9,8200],[99.9,8401],[99.9,8600],[99.9,8800],[99.9,8999],[99.9,9199],[99.9,9401],[99.9,9600],[99.9,9799],[99.9,10000],[99.9,10199],[99.9,10400],[99.9,10601],[99.9,10800],[99.9,10999]]",1,0,778.345,Not at all,0,778.348,,,[],,778.348,781.861,91.04166667,2.578,"[{""rating"":98.125,""responseTime"":1.5430000000000064},{""rating"":91.04166666666667,""responseTime"":2.5779999999999745}]",space,2.965,,0,6,6,6,1,audio/Narrative7Situation6.wav,audio/Narrative8Situation6.wav,audio/Narrative5Situation6.wav,audio/Narrative6Situation6.wav,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.863,786.877,,786.878,811.744,"[[92.4,1798],[92.4,1999],[92.4,2199],[92.4,2399],[92.4,2598],[92,2798],[85.1,2998],[74.3,3199],[59.7,3399],[47.5,3598],[46.7,3798],[46,3998],[28.1,4198],[21.7,4398],[14.5,4598],[14.5,4799],[14.5,4999],[14.5,5199],[14.5,5398],[14.5,5598],[14.5,5799],[17.3,5998],[19.7,6199],[28.4,6398],[32.7,6599],[37.8,6798],[39.9,6998],[44.5,7199],[47.5,7398],[48.6,7598],[50,7799],[50.1,7998],[50.1,8198],[93.3,8398],[100,8599],[100,8798],[100,8999],[100,9198],[100,9399],[100,9599],[100,9798],[100,9998],[100,10198],[100,10400],[100,10598],[100,10798],[100,10999],[100,11200],[100,11399],[100,11598],[100,11799],[100,11998],[100,12198],[100,12399],[100,12598],[100,12799],[100,12998],[100,13199],[100,13398],[100,13598],[100,13799],[100,13998],[100,14199],[100,14398],[100,14599],[100,14799],[100,14998],[100,15199],[100,15399],[100,15598],[100,15798],[100,15999],[100,16199],[100,16399],[100,16599],[100,16798],[100,16999],[100,17198],[100,17399],[100,17600],[100,17799],[100,17998],[100,18198],[100,18399],[100,18598],[100,18798],[100,18998],[100,19199],[100,19399],[100,19599],[100,19799],[100,19998],[100,20199],[100,20399],[100,20599],[100,20798],[100,20999],[100,21199],[100,21400],[100,21598],[100,21799],[100,21998],[100,22198],[100,22399],[100,22598],[100,22798],[100,22998],[100,23198],[100,23399],[100,23598],[100,23798],[100,23998],[100,24198],[100,24398],[100,24598],[100,24799]]",1,0,811.745,Definitely yes,100,811.751,,,[],,811.751,815.544,99.89583333,2.869,"[{""rating"":99.89583333333334,""responseTime"":2.869000000000028}]",space,3.255,,0,7,7,7,1,audio/Narrative7Situation7.wav,audio/Narrative8Situation7.wav,audio/Narrative5Situation7.wav,audio/Narrative6Situation7.wav,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.545,820.563,,820.564,827.427,"[[100,1196],[100,1395],[89,1596],[64.4,1795],[52,1995],[51,2197],[50.5,2395],[50.3,2596],[50.3,2795],[50.3,2996],[50.3,3196],[50.3,3395],[50.3,3596],[47.9,3795],[15.8,3996],[2.6,4195]]",1,0,827.428,Partially,50,827.433,,,[],,827.434,829.861,0,1.499,"[{""rating"":0,""responseTime"":1.4990000000000236}]",space,1.881,,0,8,8,8,1,audio/Narrative7Situation8.wav,audio/Narrative8Situation8.wav,audio/Narrative5Situation8.wav,audio/Narrative6Situation8.wav,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.862,833.878,,833.878,843.827,"[[999,2],[66.5,199],[66.5,398],[66.5,599],[66.5,798],[66.5,998],[45.4,1398],[47.7,1598],[48.3,1799],[49.1,2000],[49.4,2199],[48.1,2398],[14.6,2598],[2,2798]]",1,0,843.828,Not at all,0,843.833,,,[],,843.833,846.926,0.208333333,1.985,"[{""rating"":0.2083333333333326,""responseTime"":1.9850000000000136}]",space,2.554,,0,9,9,9,1,audio/Narrative7Situation9.wav,audio/Narrative8Situation9.wav,audio/Narrative5Situation9.wav,audio/Narrative6Situation9.wav,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.927,851.945,,851.945,865.243,"[[999,1],[999,198],[999,398],[999,598],[999,798],[50,999],[50.3,1198],[51.8,1398],[90,1598],[100,1798],[100,1998],[100,2200],[83.6,2398],[64.5,2598],[64.5,2797],[64.5,2998],[64.5,3198],[64.5,3398],[64.5,3599],[64.5,3797],[64.5,3999],[64.5,4198],[64.5,4398],[64.5,4598],[64.5,4799],[64.5,4998],[64.5,5198],[64.5,5398],[64.5,5597],[64.5,5798],[64.5,6000],[64.5,6198],[64.5,6399],[64.5,6598],[59.6,6798],[50.8,6998],[48,7198],[27.9,7398],[7,7598],[6.7,7798],[6.7,7999],[6.7,8198],[6.7,8400],[6.7,8598],[6.7,8798],[11.7,8999],[16.4,9198],[16.9,9397],[16.9,9597],[16.9,9798],[17.2,9998],[75.6,10199],[84.9,10398],[84.9,10598],[84.9,10798],[98.6,10998],[100,11199],[100,11398],[100,11602],[100,11797],[100,11999],[100,12198],[100,12401],[100,12598],[100,12798],[100,12998],[100,13198]]",1,0,865.243,Definitely yes,100,865.246,,,[],,865.246,867.41,99.79166667,1.548,"[{""rating"":99.79166666666667,""responseTime"":1.5480000000000018}]",space,1.626,,0,10,10,10,1,audio/Narrative8Situation1.wav,audio/Narrative7Situation1.wav,audio/Narrative6Situation1.wav,audio/Narrative5Situation1.wav,5,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.411,870.427,,870.427,899.893,"[[99.6,1598],[99.6,1798],[99.8,2000],[99.8,2198],[99.8,2399],[99.8,2598],[99.8,2798],[99.8,2998],[99.8,3198],[99.8,3399],[99.8,3598],[99.8,3798],[99.8,3998],[99.8,4198],[99.8,4399],[99.8,4598],[99.8,4798],[99.8,5000],[99.8,5197],[99.8,5401],[99.8,5598],[99.8,5799],[99.8,5998],[99.8,6198],[99.8,6399],[99.8,6598],[99.8,6798],[99.8,6998],[99.8,7198],[99.8,7399],[99.8,7599],[99.8,7798],[99.8,7998],[99.8,8198],[99.8,8399],[99.8,8597],[99.8,8798],[99.8,8998],[99.8,9198],[99.8,9399],[99.8,9599],[99.8,9798],[99.8,10000],[99.8,10198],[99.8,10399],[99.8,10598],[99.8,10798],[99.8,10998],[99.8,11198],[99.8,11400],[99.8,11598],[99.8,11798],[99.8,12000],[99.8,12198],[99.8,12399],[99.8,12598],[99.8,12798],[99.8,13000],[99.8,13199],[99.8,13399],[99.8,13598],[99.8,13798],[99.8,13998],[99.8,14198],[99.8,14399],[99.8,14598],[99.8,14798],[99.8,14997],[99.8,15198],[99.8,15399],[99.8,15598],[99.8,15799],[99.8,15998],[99.8,16198],[99.8,16399],[99.8,16598],[99.8,16798],[99.8,16998],[99.8,17199],[99.8,17399],[99.8,17599],[99.8,17798],[99.8,17998],[99.8,18199],[99.8,18399],[99.8,18598],[99.8,18799],[99.8,18998],[99.8,19198],[99.8,19399],[99.8,19598],[99.8,19798],[99.8,19998],[99.8,20199],[99.8,20400],[99.8,20598],[99.8,20798],[99.8,20998],[99.8,21198],[99.8,21399],[99.8,21598],[99.8,21798],[99.8,21998],[99.8,22198],[99.8,22399],[99.8,22599],[99.8,22798],[99.8,22998],[99.8,23198],[99.8,23399],[99.8,23598],[99.8,23799],[99.8,23998],[99.8,24198],[99.8,24399],[99.8,24599],[99.8,24798],[99.8,24998],[99.8,25198],[99.8,25405],[99.8,25598],[99.8,25798],[99.8,25998],[99.8,26198],[99.8,26399],[99.8,26598],[99.8,26798],[99.8,27000],[99.8,27198],[99.8,27399],[99.8,27599],[99.8,27798],[99.8,27998],[99.8,28198],[99.8,28399],[99.8,28598],[99.8,28798],[99.8,28998],[99.8,29198],[99.8,29399]]",1,0,899.894,Definitely yes,100,899.897,,,[],,899.898,905.627,93.33333333,4.47,"[{""rating"":99.79166666666667,""responseTime"":0.599999999999909},{""rating"":96.14583333333333,""responseTime"":3.55499999999995},{""rating"":93.33333333333333,""responseTime"":4.469999999999914}]",space,5.183,,0,11,11,11,1,audio/Narrative8Situation2.wav,audio/Narrative7Situation2.wav,audio/Narrative6Situation2.wav,audio/Narrative5Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.63,908.644,,908.645,922.577,"[[98.4,3398],[100,3597],[100,3798],[100,3998],[100,4197],[100,4398],[100,4599],[100,4798],[100,4998],[100,5197],[100,5398],[100,5599],[100,5799],[100,5998],[100,6197],[100,6398],[100,6597],[100,6798],[100,6998],[100,7197],[100,7397],[100,7599],[100,7797],[100,7999],[100,8197],[100,8397],[100,8599],[100,8798],[100,8998],[100,9197],[100,9400],[100,9597],[100,9798],[100,9998],[100,10197],[100,10398],[100,10597],[100,10798],[100,10998],[100,11198],[100,11399],[100,11597],[100,11798],[100,11998],[100,12197],[100,12397],[100,12597],[100,12798],[100,12996],[100,13197],[100,13398],[100,13597],[100,13798]]",1,0,922.578,Definitely yes,100,922.584,,,[],,922.584,928.377,99.47916667,4.648,"[{""rating"":99.47916666666667,""responseTime"":4.648000000000025}]",space,5.253,,0,12,12,12,1,audio/Narrative8Situation3.wav,audio/Narrative7Situation3.wav,audio/Narrative6Situation3.wav,audio/Narrative5Situation3.wav,4,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.378,929.394,,929.394,949.794,"[[98.2,4398],[52.4,4598],[14.2,4800],[12,4999],[54.8,10999],[70.6,11199],[94.7,11399],[100,11598],[100,11798],[100,11997],[100,12198],[100,12399],[100,12598],[100,12798],[100,12999],[100,13198],[100,13399],[100,13598],[100,13798],[100,14000],[100,14198],[100,14399],[100,14598],[100,14798],[100,15000],[100,15197],[100,15399],[100,15598],[100,15798],[100,16000],[100,16198],[100,16399],[100,16598],[100,16798],[100,16999],[100,17197],[100,17399],[100,17600],[100,17799],[100,18000],[100,18198],[100,18399],[100,18598],[100,18799],[100,18999],[100,19198],[100,19398],[100,19598],[100,19798],[100,20000],[100,20199],[100,20399]]",1,0,949.794,Definitely yes,100,949.796,,,[],,949.796,952.444,99.58333333,1.905,"[{""rating"":99.58333333333333,""responseTime"":1.9050000000000864}]",space,2.114,,0,13,13,13,1,audio/Narrative8Situation4.wav,audio/Narrative7Situation4.wav,audio/Narrative6Situation4.wav,audio/Narrative5Situation4.wav,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.445,957.46,,957.46,972.91,"[[96.6,1799],[96.6,2000],[96.6,2199],[88.5,2399],[56.3,2599],[52.5,2800],[49.9,3000],[46.5,3200],[39.5,3398],[16.9,3600]]",1,0,972.91,Partially,50,972.916,,,[],,972.916,977.093,0,1.318,"[{""rating"":0,""responseTime"":1.3179999999999836}]",space,3.648,,0,14,14,14,1,audio/Narrative8Situation5.wav,audio/Narrative7Situation5.wav,audio/Narrative6Situation5.wav,audio/Narrative5Situation5.wav,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.095,980.11,,980.111,985.793,"[[50.3,1000],[50.3,1197],[49.1,1398],[21.1,1598],[18.3,1798],[18.3,1998],[18.3,2197],[22,2398],[60.8,2598],[100,2798],[100,3000],[100,3197],[100,3399],[100,3597],[100,3798],[100,4000],[100,4199],[100,4399],[100,4598],[100,4798],[100,4998],[100,5198],[100,5398],[100,5598]]",1,0,985.793,Definitely yes,100,985.799,,,[],,985.799,988.76,99.6875,2.203,"[{""rating"":99.6875,""responseTime"":2.2029999999999745}]",space,2.422,,0,15,15,15,1,audio/Narrative8Situation6.wav,audio/Narrative7Situation6.wav,audio/Narrative6Situation6.wav,audio/Narrative5Situation6.wav,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
