exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0493,750.0606,,750.0606,760.1109,"[[999,0],[999,203],[999,399],[999,603],[999,799],[999,999],[999,1199],[999,1399],[999,1603],[999,1799],[999,1999],[999,2199],[999,2399],[999,2598],[999,2798],[999,2998],[999,3198],[999,3402],[999,3598],[999,3798],[999,3998],[999,4198],[999,4398],[999,4602],[999,4798],[999,5002],[999,5201],[999,5398],[999,5598],[999,5798],[999,5997],[999,6201],[999,6401],[999,6597],[57.5,6807],[57.5,6998],[57.5,7197],[57.5,7398],[57.5,7597],[57.4,7797],[57.4,7997],[57.4,8197],[57.4,8397],[57.4,8597],[57.4,8797],[57.4,8997],[57.4,9197],[57.4,9397],[52.5,9600],[46.8,9797],[46.8,9996]]",1,0,760.1109,764.3429,51.45833333,3.8974,"[{""rating"":26.5625,""responseTime"":1.4338000000119564},{""rating"":38.22916666666667,""responseTime"":2.982600000009029},{""rating"":51.45833333333333,""responseTime"":3.897400000005973}]",space,3.704,,764.343,Not at all,0,764.3442,,,[],,,,0,17,17,17,1,audio/Narrative8Situation8.wav,audio/Narrative7Situation8.wav,audio/Narrative6Situation8.wav,audio/Narrative5Situation8.wav,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3443,766.3563,,766.3565,775.0043,[],1,0,775.0045,777.1037,42.70833333,1.0689,"[{""rating"":42.70833333333333,""responseTime"":1.0689000000060105}]",space,1.556,,777.1039,All the time,100,777.1057,,,[],,,,0,18,18,18,1,audio/Narrative8Situation9.wav,audio/Narrative7Situation9.wav,audio/Narrative6Situation9.wav,audio/Narrative5Situation9.wav,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,804.4028,806.98,806.9861,806.9862,,806.9862,836.743,"[[999,0],[999,197],[999,393],[999,593],[999,793],[999,993],[999,1192],[999,1393],[999,1592],[999,1793],[999,1996],[999,2192],[999,2393],[999,2592],[999,2795],[999,2996],[999,3192],[999,3392],[999,3592],[999,3792],[999,3996],[999,4196],[999,4392],[999,4592],[999,4792],[999,4992],[999,5192],[999,5395],[999,5592],[999,5792],[999,5995],[999,6194],[999,6392],[999,6594],[999,6795],[999,6995],[999,7195],[999,7391],[999,7591],[999,7795],[999,7991],[50.7,8191],[50.7,8395],[50.7,8591],[50.7,8791],[49,8991],[49,9191],[49,9391],[49,9593],[49,9794],[49,9990],[49,10190],[49,10390],[49,10590],[49,10790],[48,10990],[39.3,11194],[29.1,11390],[22.5,11794],[23.8,11994],[24.6,12190],[24.1,12394],[23.6,12590],[23.6,12790],[23.6,12990],[23.6,13190],[23.6,13390],[23.6,13589],[23.6,13793],[23.6,13990],[23.6,14192],[23.6,14393],[23.6,14592],[23.6,14789],[23.6,14989],[23.6,15193],[23.6,15393],[23.6,15589],[23.6,15789],[23.6,15991],[23.6,16189],[23.6,16389],[23.6,16594],[23.6,16789],[23.6,16989],[23.6,17193],[23.6,17389],[23.6,17589],[23.6,17789],[23.6,17989],[23.6,18190],[23.6,18389],[23.6,18589],[23.6,18788],[23.6,18989],[23.6,19188],[23.6,19388],[23.6,19588],[23.6,19792],[23.6,19992],[23.6,20188],[23.6,20388],[23.6,20588],[23.6,20792],[23.6,20988],[23.6,21192],[23.6,21388],[23.6,21588],[23.6,21788],[23.6,21988],[23.6,22191],[23.6,22390],[23.6,22588],[23.6,22787],[23.6,22989],[23.6,23187],[23.6,23387],[23.6,23587],[23.6,23791],[23.6,23987],[23.6,24191],[23.6,24387],[23.6,24587],[23.6,24787],[23.6,24987],[23.6,25189],[23.2,25387],[21.7,25587],[21.7,25787],[21.7,25989],[21.7,26186],[21.7,26386],[21.7,26587],[21.7,26786],[22,26986],[22.8,27190],[23.3,27386],[23.3,27586],[23.3,27786],[23.3,27986],[23.3,28186],[23.3,28386],[23.3,28586],[23.3,28786],[23.3,28986],[23.3,29189],[23.3,29386],[23.3,29586]]",1,0,836.7431,836.7484,,,[],,,,836.7484,Half the time,50,836.7494,,,[],,,,0,0,0,0,1,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,audio/Narrative13Situation2.wav,2,2,2,2,,,777.1061,804.3976,space,26.7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.7495,838.7555,,838.7555,865.3531,"[[23.6,999],[23.6,1201],[23.6,1399],[23.6,1599],[23.6,1799],[33.5,2003],[35.4,2199],[47,2403],[49.6,2602],[49.8,2798],[49.8,2999],[49.8,3199],[49.8,3398],[70.2,3599],[70.2,3803],[70.2,3998],[73.1,4202],[73.3,4398],[73.3,4598],[73.3,4801],[73.3,4998],[73.3,5198],[73.3,5398],[73.3,5598],[73.3,5798],[73.3,5998],[73.3,6198],[73.3,6397],[73.2,6598],[72.9,6798],[72.9,6998],[72.9,7198],[72.9,7401],[72.9,7598],[72.9,7797],[72.9,8001],[72.9,8197],[72.9,8397],[72.9,8597],[72.9,8797],[72.9,9001],[72.9,9197],[72.9,9397],[72.9,9597],[72.9,9797],[72.9,10001],[72.9,10197],[72.9,10399],[72.9,10601],[72.9,10797],[72.9,10997],[72.9,11199],[72.9,11397],[72.9,11600],[72.9,11802],[72.9,11996],[73.6,12197],[74.3,12396],[74.3,12596],[74.3,12796],[74.3,12996],[74.3,13200],[74.3,13396],[74.3,13596],[74.3,13796],[74.3,14000],[74.3,14200],[74.3,14396],[74.3,14596],[74.3,14796],[74.3,14996],[74.3,15199],[74.3,15396],[74.3,15596],[74.3,15796],[74.3,15995],[74.3,16195],[74.3,16395],[74.3,16599],[74.3,16796],[74.3,17000],[74,17195],[74,17395],[74,17595],[74,17795],[74,17995],[74,18195],[74,18395],[74,18598],[74,18795],[74,18994],[74,19198],[74,19395],[74,19595],[74,19794],[74,19994],[74,20194],[74,20395],[74,20598],[74,20794],[74,20994],[74,21194],[74,21394],[74,21597],[74,21798],[74,21994],[74,22198],[74,22398],[74,22594],[74,22794],[74,22994],[74,23197],[74,23397],[74,23594],[74,23793],[74,23995],[74,24193],[74,24393],[74,24597],[74,24797],[74,24993],[74,25193],[74,25397],[74,25593],[74.5,25797],[74.5,25997],[74.5,26193],[75.2,26393],[75.2,26597]]",1,0,865.3531,868.3482,74.89583333,1.766,"[{""rating"":74.89583333333334,""responseTime"":1.7660000000000764}]",space,2.4613,,868.3483,Not at all,0,868.3499,,,[],,,,0,1,1,1,1,audio/Narrative7Situation1.wav,audio/Narrative8Situation1.wav,audio/Narrative5Situation1.wav,audio/Narrative6Situation1.wav,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.35,871.3642,,871.3643,899.878,"[[999,4],[999,199],[999,399],[999,603],[999,799],[53.9,1003],[50.4,1199],[50.4,1399],[50.4,1599],[50,1801],[50,2001],[50,2199],[50,2399],[50,2598],[50,2801],[50,2998],[50,3198],[50,3398],[50,3602],[50,3798],[50,3998],[50,4203],[50,4402],[50,4598],[50,4802],[50,4998],[50,5198],[50,5398],[50,5598],[50,5798],[50,6002],[50,6198],[50,6398],[50,6601],[50,6797],[50,7001],[50,7198],[50,7397],[50,7597],[50,7797],[50,7997],[50,8201],[50,8397],[50,8597],[50,8801],[48.1,9001],[44,9197],[44,9401],[44,9597],[44,9797],[44,10001],[44,10200],[44,10400],[44,10596],[44,10800],[44,10996],[44,11196],[44,11396],[44,11596],[44,11796],[44,11996],[44,12196],[44,12396],[44,12600],[44,12796],[44,12996],[44,13196],[44,13399],[44,13600],[44,13796],[44,13996],[44,14196],[44,14399],[44,14596],[44,14796],[44,14995],[44,15195],[44,15395],[44,15595],[48.2,15795],[53.3,15998],[55.4,16195],[55.4,16399],[56.3,16599],[56.3,16797],[58.3,16999],[58.3,17195],[59,17399],[59.6,17595],[60.3,17796],[60.3,17995],[60.3,18195],[60.3,18395],[60.3,18594],[60.3,18798],[60.3,18997],[60.3,19198],[60.3,19394],[60.3,19598],[60.3,19798],[60.3,19998],[60.3,20194],[60.3,20394],[60.3,20594],[60.3,20798],[60.3,20994],[61.1,21194],[61.7,21394],[61.7,21594],[61.7,21793],[61.7,21998],[61.7,22194],[61.7,22394],[61.7,22597],[61.7,22796],[61.7,22993],[61.7,23193],[61.7,23394],[61.7,23597],[61.7,23795],[61.7,23993],[61.7,24193],[61.7,24397],[61.7,24597],[61.7,24793],[61.7,24997],[61.7,25197],[61.7,25393],[61.9,25597],[61.9,25793],[61.9,25993],[61.9,26193],[61.9,26396],[61.9,26594],[61.9,26793],[61.9,26993],[61.9,27192],[61.9,27392],[61.9,27592],[61.9,27792],[61.9,27992],[61.9,28192],[61.9,28396]]",1,0,899.8781,905.1559,42.5,4.1819,"[{""rating"":42.5,""responseTime"":4.18189999999106}]",space,4.7326,,905.156,Half the time,50,905.1576,,,[],,,,0,2,2,2,1,audio/Narrative7Situation2.wav,audio/Narrative8Situation2.wav,audio/Narrative5Situation2.wav,audio/Narrative6Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.1577,910.1715,,910.1715,922.7883,"[[999,5],[999,199],[999,399],[999,602],[999,802],[999,999],[999,1203],[999,1399],[999,1599],[999,1800],[999,1999],[999,2199],[999,2399],[999,2599],[999,2798],[999,2998],[999,3202],[999,3398],[999,3602],[999,3798],[999,4001],[999,4201],[999,4398],[999,4601],[999,4798],[999,4998],[999,5198],[999,5401],[999,5598],[999,5798],[999,6001],[999,6198],[999,6398],[999,6597],[999,6797],[999,6997],[999,7197],[999,7398],[999,7597],[999,7797],[999,7999],[999,8197],[999,8397],[999,8597],[999,8797],[999,8997],[999,9197],[999,9397],[999,9597],[999,9797],[999,9997],[999,10201],[999,10397],[999,10597],[999,10800],[999,10996],[999,11197],[999,11396],[999,11596],[999,11796],[999,11996],[999,12199],[999,12399],[49.2,12596]]",1,0,922.7884,926.2875,70.41666667,2.5381,"[{""rating"":54.37499999999999,""responseTime"":1.2432000000030712},{""rating"":70.41666666666666,""responseTime"":2.538100000008967}]",space,2.9496,,926.2875,Half the time,50,926.2886,,,[],,,,0,3,3,3,1,audio/Narrative7Situation3.wav,audio/Narrative8Situation3.wav,audio/Narrative5Situation3.wav,audio/Narrative6Situation3.wav,8,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.2887,928.3001,,928.3002,940.9138,"[[999,0],[999,199],[999,403],[999,604],[999,803],[46.7,2402],[44.4,2602],[47.4,2798],[47.3,3003],[46.7,3199],[47.2,3403],[48.8,3602],[48.8,3798],[48.8,4003],[50.2,4198],[50.2,4398],[50.2,4602],[50.2,4802],[51.1,4998],[51.4,5198],[51.4,5398],[51.4,5601],[51.4,5802],[51.4,5998],[51.4,6198],[51.4,6398],[51.4,6601],[49.7,6801],[48.1,6998],[45.8,7198],[43.2,7402],[43,7602],[42.8,7797],[42.8,7998],[42.8,8199],[42.8,8397],[42.8,8597],[42.8,8797],[42.8,8997],[42.8,9197],[42.8,9397],[42.8,9601],[42.8,9797],[42.8,10000],[42.8,10200],[42.8,10399],[42.8,10600],[42.8,10800],[42.8,10997],[42.8,11197],[46.7,11401],[50.2,11601],[51.8,11796],[52.4,12001],[53.1,12196],[53.3,12396],[53.3,12596]]",1,0,940.914,944.1173,55.83333333,1.8521,"[{""rating"":55.833333333333336,""responseTime"":1.8520999999940386}]",space,2.6661,,944.1173,Half the time,50,944.1181,,,[],,,,0,4,4,4,1,audio/Narrative7Situation4.wav,audio/Narrative8Situation4.wav,audio/Narrative5Situation4.wav,audio/Narrative6Situation4.wav,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.1182,946.133,,946.1331,954.0941,"[[999,0],[999,196],[999,396],[999,600],[999,795],[999,998],[50.2,1595],[50.2,1799],[50.3,1995],[50.3,2195],[50.3,2399],[50.3,2595],[50.3,2795],[50.3,2995],[50.3,3196],[50.3,3395],[50.3,3599],[50.3,3794],[50.3,3996],[50.3,4194],[50.3,4398],[50.3,4594],[50.3,4798],[50.3,4998],[50.3,5194],[50.3,5394],[50.3,5599],[50.3,5794],[50.3,5994],[50.3,6198],[50.3,6394],[50.3,6594],[50.3,6794],[50.3,6997],[50.3,7194],[50.3,7397],[50.3,7598],[50.3,7793]]",1,0,954.0943,957.9595,66.25,2.7364,"[{""rating"":61.979166666666664,""responseTime"":1.9272999999971034},{""rating"":66.25,""responseTime"":2.7363999999911357}]",space,3.3215,,957.9596,All the time,100,957.9614,,,[],,,,0,5,5,5,1,audio/Narrative7Situation5.wav,audio/Narrative8Situation5.wav,audio/Narrative5Situation5.wav,audio/Narrative6Situation5.wav,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.9615,959.9761,,959.9762,971.0732,"[[999,0],[999,199],[999,402],[999,599],[999,802],[999,1002],[53.1,1403],[52.6,1599],[52.6,1798],[52.6,1999],[50.1,2198],[50.1,2401],[50.1,2598],[50.1,2798],[50.1,3001],[50.1,3201],[50.1,3398],[50.1,3598],[50.1,3798],[50.1,3998],[50.1,4202],[50.1,4402],[50.1,4598],[50.1,4802],[50.1,4998],[50.1,5201],[50.1,5401],[50.1,5598],[50.1,5797],[50.1,5998],[50.1,6201],[50.1,6398],[50.1,6597],[50.1,6797],[50.1,7000],[50.1,7200],[50.1,7400],[50.1,7600],[50.1,7797],[50.1,7997],[50.1,8197],[50.1,8397],[50.1,8601],[50.1,8797],[50.1,9000],[50.1,9197],[50.1,9397],[50.1,9597],[50.1,9797],[50.1,9996],[50.1,10197],[50.1,10396],[50.1,10596],[50.1,10799],[50.1,10996]]",1,0,971.0734,973.4726,34.375,1.3348,"[{""rating"":34.375,""responseTime"":1.334799999997017}]",space,1.8537,,973.4727,Half the time,50,973.4753,,,[],,,,0,6,6,6,1,audio/Narrative7Situation6.wav,audio/Narrative8Situation6.wav,audio/Narrative5Situation6.wav,audio/Narrative6Situation6.wav,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.4756,978.488,,978.488,1003.3576,"[[999,4],[999,199],[999,399],[999,599],[999,803],[48.9,999],[48.9,1199],[48.9,1401],[48.9,1599],[48.9,1799],[48.9,1999],[48.9,2199],[48.9,2399],[48.9,2602],[48.9,2799],[48.9,2999],[48.9,3198],[48.9,3403],[48.9,3598],[48.9,3798],[48.9,3998],[48.9,4198],[48.9,4398],[48.9,4598],[49.2,4802],[49.4,4998],[49.4,5198],[49.4,5398],[49.4,5602],[49.4,5801],[49.4,5999],[49.4,6198],[49.4,6398],[49.4,6598],[49.4,6802],[49.4,6998],[49.9,7201],[51.5,7397],[51.5,7597],[51.5,7798],[51.5,7997],[51.5,8197],[51.5,8397],[51.5,8601],[51.5,8801],[54.8,8997],[55,9197],[58.5,9400],[60.6,9597],[60.6,9800],[60.6,9997],[60.6,10197],[60.6,10397],[60.6,10601],[60.6,10797],[60.6,10997],[60.6,11197],[60.6,11396],[62.2,11601],[68.6,11801],[70.2,12000],[72.8,12199],[77.5,12396],[81,12597],[81.3,12796],[81.3,12996],[81.3,13196],[81.3,13396],[81.3,13600],[81.3,13796],[81.3,13996],[80.7,14196],[79.9,14396],[79.9,14598],[79.9,14799],[80.4,14996],[80.4,15196],[80.4,15396],[80.4,15599],[80.4,15795],[80.4,15995],[80.4,16195],[80.4,16395],[80.4,16599],[80.4,16795],[80.4,16995],[80.4,17195],[80.4,17395],[80.4,17598],[80.4,17798],[80.4,17995],[80.4,18195],[80.4,18396],[80.4,18595],[80.4,18795],[80.4,18995],[80.4,19195],[80.4,19394],[80.4,19598],[80.4,19794],[80.4,19994],[80.4,20198],[80.4,20398],[80.4,20594],[80.4,20798],[80.4,20998],[80.4,21194],[80.4,21394],[80.4,21595],[80.4,21798],[80.4,21994],[80.4,22194],[80.4,22394],[80.4,22594],[80.4,22794],[80.4,22998],[80.4,23194],[80.4,23394],[80.4,23594],[80.4,23797],[80.4,23995],[80.4,24193],[80.4,24397],[80.4,24593],[80.4,24793]]",1,0,1003.3577,1008.1834,74.79166667,3.6104,"[{""rating"":80.72916666666667,""responseTime"":2.2950999999940223},{""rating"":74.79166666666667,""responseTime"":3.6103999999910457}]",space,4.2975,,1008.1834,Half the time,50,1008.1842,,,[],,,,0,7,7,7,1,audio/Narrative7Situation7.wav,audio/Narrative8Situation7.wav,audio/Narrative5Situation7.wav,audio/Narrative6Situation7.wav,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.1844,1013.1995,,1013.1995,1020.0629,"[[999,5],[999,199],[44.6,796],[51.7,1400],[50.6,1596],[50.4,1795],[50.4,1995],[50.4,2196],[50.4,2396],[51.5,2599],[53,2795],[53,2999],[53,3199],[53,3395],[53,3595],[53,3795],[53,3998],[53,4195],[53.2,4398],[57.3,4595],[60.6,4795],[60.6,4995],[70.7,5199],[73.9,5395],[77.8,5595],[78.1,5795],[78.1,5995],[78.1,6195],[78.2,6394],[78.2,6594],[78.2,6794]]",1,0,1020.063,1023.1809,86.14583333,1.6221,"[{""rating"":86.14583333333333,""responseTime"":1.6221000000089134}]",space,2.5814,,1023.1809,Half the time,50,1023.1819,,,[],,,,0,8,8,8,1,audio/Narrative7Situation8.wav,audio/Narrative8Situation8.wav,audio/Narrative5Situation8.wav,audio/Narrative6Situation8.wav,2,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.182,1027.1927,,1027.1928,1037.1435,"[[999,5],[999,199],[999,399],[999,599],[999,803],[58.9,999],[52.9,1199],[50,1399],[48.6,1599],[48.6,1802],[48.6,1999],[48.9,2199],[49.2,2402],[49.9,2602],[49.9,2799],[49.9,2999],[49.9,3199],[49.9,3403],[49.9,3602],[49.9,3802],[49.9,3998],[49.9,4198],[49.9,4402],[49.9,4598],[49.9,4798],[49.9,5002],[49.9,5198],[49.9,5398],[49.9,5600],[49.9,5798],[49.9,6001],[49.9,6198],[49.9,6401],[49.9,6600],[49.9,6801],[49.9,7001],[49.9,7198],[49.9,7398],[49.9,7597],[49.9,7801],[49.9,7997],[49.9,8197],[49.9,8397],[49.9,8601],[49.9,8797],[51.1,9001],[51.1,9197],[51.1,9397],[51.1,9597],[51.1,9797]]",1,0,1037.1436,1040.6895,86.5625,2.5081,"[{""rating"":86.5625,""responseTime"":2.5080999999941014}]",space,3.0089,,1040.6895,All the time,100,1047.3574,99.79166667,4.8916,"[{""rating"":99.79166666666667,""responseTime"":4.891599999994014}]",space,6.1312,,0,9,9,9,1,audio/Narrative7Situation9.wav,audio/Narrative8Situation9.wav,audio/Narrative5Situation9.wav,audio/Narrative6Situation9.wav,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.3577,1052.3701,,1052.3702,1065.67,"[[999,4],[999,203],[999,399],[999,599],[999,803],[999,999],[49.9,1199],[50.5,1402],[50.6,1599],[50.6,1801],[50.6,2001],[50.6,2202],[50.6,2402],[50.6,2598],[50.6,2802],[50.6,3001],[50.6,3198],[50.6,3401],[50.6,3598],[50.6,3800],[50.6,4001],[50.6,4201],[50.6,4401],[50.6,4601],[50.6,4798],[50.6,4998],[50.6,5198],[50.6,5401],[50.6,5598],[50.6,5798],[50.6,5998],[50.6,6198],[50.6,6397],[50.6,6597],[50.6,6798],[50.6,6997],[50.6,7197],[50.6,7397],[50.6,7597],[50.6,7797],[50.6,7997],[50.6,8201],[50.6,8397],[50.6,8597],[50.6,8797],[50.6,8997],[50.6,9197],[50.6,9397],[50.6,9597],[50.6,9797],[50.6,9997],[50.6,10196],[50.6,10396],[50.6,10599],[50.6,10797],[50.6,10996],[50.6,11198],[50.6,11396],[50.6,11596],[50.6,11796],[50.6,12000],[50.6,12196],[50.6,12396],[50.6,12596],[50.6,12796],[50.6,12996],[50.6,13199]]",1,0,1065.6701,1068.7362,49.58333333,2.1453,"[{""rating"":49.583333333333336,""responseTime"":2.1452999999969506}]",space,2.5332,,1068.7362,All the time,100,1068.737,,,[],,,,0,10,10,10,1,audio/Narrative8Situation1.wav,audio/Narrative7Situation1.wav,audio/Narrative6Situation1.wav,audio/Narrative5Situation1.wav,5,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.7371,1071.7485,,1071.7485,1101.2244,"[[59.8,18798],[59.8,18998],[58.3,19198],[56.5,19395],[56.5,19595],[56.5,19794],[56.5,19994],[56.5,20198],[56.5,20394],[56.5,20594],[56.5,20794],[56.5,20994],[56.5,21194],[56.5,21394],[56.5,21598],[56.5,21794],[56.5,22000],[56.5,22199],[55.8,22394],[48.8,22597],[42.8,22797],[42.6,22998],[42.6,23197],[42.6,23397],[42.6,23594],[42.6,23794],[42.6,23994],[42.6,24193],[42.6,24393],[42.6,24593],[42.6,24797],[42.6,24993],[42.6,25193],[42.6,25393],[42.6,25597],[42.6,25797],[42.6,25993],[42.6,26193],[42.6,26395],[42.6,26593],[42.6,26793],[42.6,26996],[42.6,27196],[42.6,27396],[42.6,27595],[42.6,27793],[42.6,27992],[42.6,28192],[42.6,28392],[42.6,28592],[42.6,28792],[42.6,28992],[42.6,29192],[42.6,29392]]",1,0,1101.2245,1103.5612,42.60416667,1.0743,"[{""rating"":42.604166666666664,""responseTime"":1.0743000000120446}]",space,1.7871,,1103.5612,Half the time,50,1103.5624,,,[],,,,0,11,11,11,1,audio/Narrative8Situation2.wav,audio/Narrative7Situation2.wav,audio/Narrative6Situation2.wav,audio/Narrative5Situation2.wav,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
