trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_VBP,pos_tag_WP,pos_tag_RP,pos_tag_WRB,pos_tag_POS,pos_tag_CD,pos_tag_MD,pos_tag_VBZ,pos_tag_RBR
2,31.05,child,34.45,31.800000000000004,78,78,1.0,58.6,14.800000000000004,77,77,1.0,0.356435644,0.445544555,0.08490566,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,1,0,0,0.8249744176864624,0.1727243810892105,0.0023011907469481,0.0,0.0,1.0,0.0002,5.884285714,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,31.28,just,34.11666666666667,31.55,78,78,1.0,58.6,15.5,77,77,1.0,0.267326733,0.475247525,0.41509434,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.00269,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,31.51,just,34.80361445783132,31.97649907321594,78,78,1.0,60.56153846153846,16.46815850815851,77,77,1.0,0.267326733,0.475247525,0.41509434,98.3375,1.6624999999999943,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.00269,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,31.74,as,30.71746987951807,27.96746987951807,78,78,1.0,60.604395604395606,15.930219780219788,77,77,1.0,0.267326733,0.475247525,0.41509434,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.00589,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,31.97,the,31.113736263736264,27.47419255902612,78,78,1.0,62.62558139534883,14.08058139534883,77,77,1.0,0.267326733,0.475247525,0.41509434,98.15,1.8499999999999943,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.0537,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,32.2,guards,31.54876898899948,26.906,78,78,1.0,63.0,14.599999999999994,77,77,1.0,0.267326733,0.475247525,0.41509434,98.15,1.8499999999999943,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,2.09e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,32.43,were,30.75548780487805,26.435,78,78,1.0,64.5,14.4,77,77,1.0,0.267326733,0.475247525,0.41509434,98.15,1.8499999999999943,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.00219,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,32.66,about,29.57173082574199,25.08309608540925,78,78,1.0,64.5,13.9,77,77,1.0,0.267326733,0.475247525,0.41509434,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,2.0,0.00251,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,32.89,about,29.0,24.8,78,78,1.0,64.5,13.9,77,77,1.0,0.267326733,0.475247525,0.41509434,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,2.0,0.00251,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,33.12,to,29.78145479704797,25.19455564451561,78,78,1.0,65.3,14.687623762376234,77,77,1.0,0.267326733,0.475247525,0.41509434,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.0269,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,33.35,them,30.15,26.60602409638554,78,78,1.0,65.34578313253013,14.245783132530129,77,77,1.0,0.267326733,0.475247525,0.41509434,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.00155,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,33.58,them,30.56785714285714,26.03134328358209,78,78,1.0,66.49285714285713,14.10714285714286,77,77,1.0,0.267326733,0.475247525,0.41509434,98.15,1.8499999999999943,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.00155,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,33.81,William,30.4250136239782,24.65,78,78,1.0,67.7,14.599999999999994,77,77,1.0,0.722772277,0.960396039,0.943396226,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,2.0,7.59e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,34.04,William,30.1,25.1,78,78,1.0,67.63628318584071,15.663716814159288,77,77,1.0,0.722772277,0.960396039,0.943396226,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,2.0,7.59e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,34.27,trip,30.1,25.1,78,78,1.0,67.32972972972973,14.670270270270263,77,77,1.0,0.722772277,0.960396039,0.943396226,98.25,1.75,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,7.94e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,34.5,trip,30.08614457831325,27.194022063157465,78,78,1.0,65.32857142857144,14.728571428571437,77,77,1.0,0.722772277,0.960396039,0.943396226,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,7.94e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,34.73,Johnny,29.124096385542167,25.79841040462428,78,78,1.0,64.76082474226804,14.16082474226804,77,77,1.0,0.722772277,0.960396039,0.943396226,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,2.0,2.24e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,34.96,and,30.1,25.69869942196532,78,78,1.0,65.175,14.574999999999996,77,77,1.0,0.158415842,0.900990099,0.933962264,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.0257,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,35.19,he,30.7,26.838145065812384,78,78,1.0,66.4,15.199999999999989,77,77,1.0,0.158415842,0.900990099,0.933962264,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.0049,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,35.42,fell,31.168072289156623,27.1865,78,78,1.0,66.75060240963856,13.913253012048202,77,77,1.0,0.158415842,0.900990099,0.933962264,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,7.08e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,35.65,to,38.3214064372539,30.38225806451613,78,78,1.0,66.8,14.299999999999995,77,77,1.0,0.158415842,0.900990099,0.933962264,98.25,1.75,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,0.0269,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,35.88,floor,50.04172424242424,35.45476190476191,78,78,1.0,64.2,14.398795180722884,77,77,1.0,0.158415842,0.900990099,0.933962264,98.25,1.75,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,8.71e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.11,floor,51.32048192771084,35.279518072289164,78,78,1.0,64.2,14.27349397590362,77,77,1.0,0.158415842,0.900990099,0.933962264,98.25,1.75,66.0,66,1,1.0,0.0,0,1,0,0.0126041388139128,0.8601258397102356,0.1272700577974319,0.0,1.0,1.0,8.71e-05,5.852222222,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.34,This,51.25,36.36766169154228,78,78,1.0,64.2,14.622352941176471,77,77,1.0,0.574257426,0.6534653469999999,0.594339623,98.2,1.7999999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.00661,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.57,This,50.8,35.23734939759037,78,78,1.0,64.2,15.300000000000004,77,77,1.0,0.574257426,0.6534653469999999,0.594339623,98.2090361445783,1.790963855421694,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.00661,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.8,This,51.15,33.460625,78,78,1.0,63.59411764705882,16.87173601147775,77,77,1.0,0.574257426,0.6534653469999999,0.594339623,98.25,1.75,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.00661,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.03,distraction,52.05,35.85000000000001,78,78,1.0,60.940963855421685,19.14096385542169,77,77,1.0,0.574257426,0.6534653469999999,0.594339623,98.4,1.5999999999999943,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,3.0,6.03e-06,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.26,distraction,54.96566265060241,34.95,78,78,1.0,64.06897781299524,17.881022187004753,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.42256097560976,1.5774390243902303,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,3.0,6.03e-06,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.49,gave,56.47409638554217,35.32659574468085,78,78,1.0,64.7,17.349999999999994,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.45,1.5499999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.000178,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.72,gave,56.7,36.79528154875717,78,78,1.0,65.35,16.649999999999995,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.45,1.5499999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.000178,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.95,William,55.05957711442786,35.41753131930708,78,78,1.0,65.56071428571428,16.675294117647063,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.45,1.5499999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,7.59e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.18,just,59.06726190476191,35.58273809523809,78,78,1.0,65.88658536585365,16.658823529411762,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.45,1.5499999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.00269,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.41,enough,61.1865,36.6,78,78,1.0,64.63915662650602,16.823499999999996,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.45,1.5499999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,0.000347,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.64,time,61.206944444444446,36.76021547248183,78,78,1.0,64.8933734939759,18.30662650602409,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.5,1.5,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.00195,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.87,time,62.62272727272728,36.3,78,78,1.0,65.10555555555555,18.09444444444444,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.5,1.5,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.00195,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.1,to,62.1495,36.9005,78,78,1.0,64.85,18.35,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.5,1.5,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.0269,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.33,the,62.900000000000006,36.14999999999999,78,78,1.0,64.85,18.35,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.5,1.5,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.0537,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.56,exit,61.7755,36.374500000000005,78,78,1.0,65.2,17.999999999999993,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.5,1.5,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,2.24e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.79,exit,60.8,37.8,78,77,1.0,65.2,17.999999999999993,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.5,1.5,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,2.24e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.02,and,56.0,37.0,78,77,1.0,66.6089552238806,17.135621890547267,77,76,1.0,0.574257426,0.6534653469999999,0.594339623,98.5,1.5,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,1.0,0.0257,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.25,escape,52.6,34.95374999999999,78,77,1.0,66.4,17.60000000000001,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.4,1.5999999999999943,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.48,escape,52.6,38.537113402061856,78,77,1.0,66.4,18.76292134831461,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.45,1.5499999999999972,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.71,escape,52.6,37.2,78,77,1.0,66.6375,18.762500000000003,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.35,1.6500000000000057,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.94,escape,52.6,36.85555555555555,78,77,1.0,67.0,18.700000000000003,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.25,1.75,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.17,escape,52.6,36.98306709265176,78,77,1.0,67.31084337349397,18.38915662650604,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.4,escape,50.8,35.4,78,77,1.0,68.0,18.40000000000001,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.25,1.75,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.63,escape,49.7,34.300000000000004,78,77,1.0,68.0,18.40000000000001,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.86,escape,49.7,34.300000000000004,78,77,1.0,68.0,17.77380952380952,77,75,1.0,0.574257426,0.6534653469999999,0.594339623,98.3,1.7000000000000028,66.0,66,1,1.0,0.0,0,1,0,0.0279565975069999,0.9524224996566772,0.0196209345012903,0.0,1.0,2.0,4.37e-05,6.726153846,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
