trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_CD,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_MD,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_POS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_RP,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_WDT,pos_tag_WP,pos_tag_WRB,pos_tag_VBP
2,37.26,for,13.476186456239862,12.13719512195122,67,56,1.0,40.35,14.25,74,62,1.0,0.108910891,0.465346535,0.103773585,48.35060240963856,33.35060240963856,57.0,51,1,0.0,1.0,0,1,0,0.0157039184123277,0.8971970677375793,0.0870990455150604,0.0,0.0,1.0,0.0102,4.42,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.49,for,13.127222692633362,11.82722269263336,67,57,1.0,41.9,13.9,74,65,1.0,0.108910891,0.465346535,0.103773585,45.19397590361446,32.493975903614455,57.0,51,1,0.0,1.0,0,1,0,0.0157039184123277,0.8971970677375793,0.0870990455150604,0.0,0.0,1.0,0.0102,4.42,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.72,a,13.35,11.782517647058825,67,58,1.0,41.4,14.4,74,67,1.0,0.108910891,0.465346535,0.103773585,44.81084337349397,32.110843373493964,57.0,51,1,0.0,1.0,0,1,0,0.0157039184123277,0.8971970677375793,0.0870990455150604,0.0,0.0,1.0,0.0229,4.42,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,37.95,knife,12.622798475867908,11.24861024057379,67,58,1.0,41.4,15.299999999999995,74,67,1.0,0.108910891,0.465346535,0.103773585,50.1,36.5,57.0,51,1,0.0,1.0,0,1,0,0.0157039184123277,0.8971970677375793,0.0870990455150604,0.0,0.0,1.0,2.57e-05,4.42,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.18,knife,12.554177754929237,11.073283637282175,67,60,1.0,42.65,15.95,74,68,1.0,0.108910891,0.465346535,0.103773585,50.2,36.34277108433736,57.0,52,1,0.0,1.0,0,1,0,0.0157039184123277,0.8971970677375793,0.0870990455150604,0.0,0.0,1.0,2.57e-05,4.42,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.41,Lucy,12.033333333333331,10.745733333333334,67,60,1.0,42.62748267898383,15.622517321016169,74,68,1.0,0.811881188,0.8811881189999999,0.660377358,50.95,34.83855421686747,57.0,54,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,1.17e-05,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.64,looked,11.8,10.7,67,61,1.0,41.4,15.299999999999995,74,69,1.0,0.811881188,0.8811881189999999,0.660377358,50.95,33.3,57.0,54,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000129,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.87,for,11.66,10.36,67,61,1.0,41.71987951807229,15.369879518072288,74,70,1.0,0.811881188,0.8811881189999999,0.660377358,52.10714285714286,31.492857142857133,57.0,54,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.0102,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.1,for,13.0,11.4,67,61,1.0,44.25,14.6,74,70,1.0,0.811881188,0.8811881189999999,0.660377358,53.0,30.4,57.0,55,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.0102,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.33,the,13.0,12.0,67,61,1.0,43.96049382716049,14.45,74,70,1.0,0.811881188,0.8811881189999999,0.660377358,53.04782608695652,30.45217391304348,57.0,55,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.0537,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.56,gunman,13.0,11.9,67,61,1.0,43.8,14.35301204819277,74,70,1.0,0.811881188,0.8811881189999999,0.660377358,57.65,31.521084337349397,57.0,56,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,2.09e-06,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.79,gunman,12.667469879518071,11.63253012048193,67,61,1.0,46.400000000000006,15.25,74,70,1.0,0.811881188,0.8811881189999999,0.660377358,57.65,32.2,57.0,56,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,2.09e-06,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.02,and,11.295238095238096,10.19968253968254,67,61,1.0,47.587500000000006,14.7,74,70,1.0,0.435643564,0.722772277,0.660377358,55.8921686746988,31.292168674698797,57.0,56,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.0257,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.25,saw,11.770838554216867,10.720838554216868,67,62,1.0,47.400000000000006,14.7,74,70,1.0,0.435643564,0.722772277,0.660377358,54.8,29.8,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000219,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.48,saw,10.46,9.510000000000002,67,62,1.0,47.400000000000006,14.3,74,70,1.0,0.435643564,0.722772277,0.660377358,51.6,31.9,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000219,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.71,a,10.0,9.1,67,62,1.0,47.400000000000006,14.139,74,70,1.0,0.435643564,0.722772277,0.660377358,54.7,29.39999999999999,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.0229,10.82347826,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,40.94,suspicious,8.966265060240964,8.066265060240964,67,63,1.0,47.400000000000006,14.68868882733148,74,70,1.0,0.435643564,0.722772277,0.660377358,54.7,28.8,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,3.0,1.23e-05,10.82347826,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.17,suspicious,8.146987951807228,7.7469879518072275,67,63,1.0,48.34756097560975,14.447560975609754,74,71,1.0,0.435643564,0.722772277,0.660377358,54.8,28.4,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,3.0,1.23e-05,10.82347826,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.4,man,7.333403895004233,6.988698012651292,67,63,1.0,48.6,14.200000000000005,74,71,1.0,0.435643564,0.722772277,0.660377358,57.339160239931445,26.560588811360013,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000661,10.82347826,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.63,in,7.998192771084338,7.633758153270062,67,64,1.0,48.6,13.426633165829152,74,71,1.0,0.435643564,0.722772277,0.660377358,61.7,22.89999999999999,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.0186,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,41.86,black,10.0,9.112630662020903,67,64,1.0,48.6,13.299999999999995,74,71,1.0,0.435643564,0.722772277,0.660377358,64.72380952380952,19.323809523809523,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000288,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,42.09,black,10.0,9.1,67,64,1.0,49.38232323232323,12.317676767676767,74,72,1.0,0.435643564,0.722772277,0.660377358,66.4,18.500000000000007,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000288,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,42.32,with,8.381645569620252,7.9,67,64,1.0,49.15,12.020481927710843,74,72,1.0,0.435643564,0.722772277,0.660377358,70.42891566265061,20.128915662650613,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.00708,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,42.55,distinct,10.0,9.1,67,66,1.0,49.95,12.099999999999998,74,72,1.0,0.435643564,0.722772277,0.660377358,70.9,20.60000000000001,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,1.95e-05,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,42.78,distinct,10.0,9.156548901335633,67,66,1.0,50.0,12.700000000000005,74,73,1.0,0.435643564,0.722772277,0.660377358,72.3,20.0,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,1.95e-05,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43.01,pointy,9.096385542168674,8.25954079134288,67,66,1.0,49.95,12.099999999999998,74,74,1.0,0.435643564,0.722772277,0.660377358,72.3,20.0,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,1.29e-06,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43.24,features,9.771686746987951,8.941448344000735,67,66,1.0,49.95,12.099999999999998,74,74,1.0,0.435643564,0.722772277,0.660377358,72.4,17.60000000000001,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,8.71e-05,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43.47,features,9.85,9.226367944851358,67,66,1.0,49.961283602150544,12.461283602150544,74,74,1.0,0.435643564,0.722772277,0.660377358,77.57411764705883,20.025882352941167,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,8.71e-05,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43.7,darting,10.778571428571428,9.96154572126136,67,66,1.0,49.833125,12.586776859504134,74,74,1.0,0.435643564,0.722772277,0.660377358,78.7,19.0,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,4.79e-07,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,43.93,into,10.7,10.25,67,66,1.0,50.15,13.248214285714283,74,74,1.0,0.435643564,0.722772277,0.660377358,78.7,18.89999999999999,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,0.00129,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44.16,into,10.772619047619049,10.372619047619049,67,67,1.0,50.35,12.315662650602402,74,74,1.0,0.435643564,0.722772277,0.660377358,78.88372093023256,16.718244739756365,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,0.00129,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44.39,an,10.9,10.205586672411318,67,67,1.0,50.34698795180722,13.55420792079208,74,74,1.0,0.435643564,0.722772277,0.660377358,79.7,15.648809523809533,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.00339,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44.62,alley,10.9,10.490181391571156,67,67,1.0,49.95,12.500000000000004,74,74,1.0,0.435643564,0.722772277,0.660377358,79.7,17.07912087912088,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,7.41e-06,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44.85,across,10.9,10.483954516740368,67,67,1.0,50.05,13.737804878048784,74,74,1.0,0.435643564,0.722772277,0.660377358,79.1,17.799999999999997,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,0.000178,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.08,across,10.9,10.245224759442769,67,67,1.0,50.05814687320712,14.545454545454549,74,74,1.0,0.435643564,0.722772277,0.660377358,79.7,17.89999999999999,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,2.0,0.000178,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.31,the,11.392307692307693,10.750745147427612,67,67,1.0,50.1,15.100000000000009,74,74,1.0,0.435643564,0.722772277,0.660377358,79.45714285714286,18.242857142857147,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.0537,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.54,street,11.7,11.265273892247992,67,67,1.0,50.1,15.500000000000009,74,74,1.0,0.435643564,0.722772277,0.660377358,79.6280487804878,16.288289744343224,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000191,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45.77,street,15.3,14.0,67,67,1.0,50.1,15.100000000000009,74,74,1.0,0.435643564,0.722772277,0.660377358,80.2,17.39999999999999,57.0,57,1,0.0,1.0,0,1,0,0.0081394175067543,0.8677273988723755,0.1241332665085792,0.0,0.0,1.0,0.000191,10.82347826,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.0,Cops,12.3175,11.6372619047619,67,67,1.0,50.35,14.546428571428578,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,80.4,17.299999999999997,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,2.63e-05,4.003076923,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.23,who,11.7,11.246593267755618,67,67,1.0,50.35,14.850000000000009,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,81.3,16.24819277108432,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.00219,4.003076923,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,46.46,who,12.793975903614458,11.806024096385544,67,67,1.0,50.1,15.279341503946815,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.1,15.5,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.00219,4.003076923,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,46.69,were,13.2,11.9,67,67,1.0,50.1,15.450000000000005,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.1,15.5,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.00219,4.003076923,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46.92,nearby,13.2,11.9,67,67,1.0,49.65,15.8,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.1,15.38072289156625,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,2.0,3.55e-05,4.003076923,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47.15,nearby,13.2,11.9,67,67,1.0,49.65,15.72529411764706,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.0,15.599999999999994,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,2.0,3.55e-05,4.003076923,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47.38,chased,13.2,11.9,67,67,1.0,50.1,15.450000000000005,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.0,15.799999999999995,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,5.5e-06,4.003076923,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47.61,the,15.3,13.6,67,67,1.0,48.85,15.399999999999991,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,83.65,14.20731462925852,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.0537,4.003076923,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47.84,the,15.3,13.546428571428573,67,67,1.0,49.175252525252525,15.799999999999995,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,84.5,13.308433734939754,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.0537,4.003076923,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48.07,man,16.1,14.400000000000002,67,67,1.0,48.55,16.0780487804878,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.0,16.099999999999994,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.000661,4.003076923,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48.3,who,20.5,17.8,67,67,1.0,48.55,16.366470588235295,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.0,16.099999999999994,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.00219,4.003076923,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,48.53,had,20.5,18.4,67,67,1.0,48.69166666666666,16.741666666666664,74,74,1.0,0.762376238,0.8811881189999999,0.867924528,82.0,15.799999999999995,57.0,57,1,0.0,1.0,0,1,0,0.0077142440713942,0.7015939354896545,0.2906918227672577,0.0,1.0,1.0,0.00214,4.003076923,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
