trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CD,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_NN,pos_tag_NNP,pos_tag_PRP,pos_tag_PRP$,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_WRB,pos_tag_CC,pos_tag_EX,pos_tag_POS,pos_tag_RB,pos_tag_VBG,pos_tag_JJS,pos_tag_MD,pos_tag_NNS,pos_tag_VBN,pos_tag_NNPS,pos_tag_RP,pos_tag_WP,pos_tag_WDT
3,28.52,the,39.0,14.808,96,53,1.0,47.44629425287357,12.721998430053269,73,40,1.0,0.801980198,0.851485148,0.330188679,54.8,22.700000000000003,68.0,27,0,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.0537,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,28.75,chief,41.76279069767442,15.962790697674418,96,57,1.0,46.3,13.56785714285715,73,41,1.0,0.801980198,0.851485148,0.330188679,55.1,22.800000000000004,68.0,31,0,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.000129,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,28.98,of,47.9,24.072289156626503,96,65,1.0,45.90446428571428,13.760714285714286,73,44,1.0,0.801980198,0.851485148,0.330188679,66.99047619047619,17.19047619047619,68.0,37,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.0251,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,29.21,staff,51.84938271604938,28.97599041827897,96,72,1.0,48.5,10.799999999999995,73,49,1.0,0.801980198,0.851485148,0.330188679,73.6,20.04939759036145,68.0,39,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.00012,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,29.44,staff,55.1,27.12142857142858,96,76,1.0,47.76376404494383,11.113253012048194,73,52,1.0,0.801980198,0.851485148,0.330188679,79.6,20.0,68.0,41,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.00012,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,29.67,that,61.74348093480936,27.056519065190635,96,79,1.0,48.4485294117647,13.948529411764705,73,55,1.0,0.445544554,0.524752475,0.122641509,79.1,20.742500000000007,68.0,43,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.0102,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,29.9,Margaret,75.51686746987951,24.303254481340005,96,82,1.0,48.03154761904762,14.918452380952376,73,56,1.0,0.445544554,0.524752475,0.122641509,77.04310631229237,20.052380952380947,68.0,46,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,3.0,1.7e-05,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,30.13,Margaret,75.85,24.15000000000001,96,84,1.0,47.1,16.6,73,58,1.0,0.445544554,0.524752475,0.122641509,79.6,17.68837209302326,68.0,47,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,3.0,1.7e-05,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,30.36,wanted,80.3,19.629761904761907,96,87,1.0,47.4,15.86,73,59,1.0,0.445544554,0.524752475,0.122641509,80.67766484878533,16.852517951380847,68.0,48,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,2.0,0.000229,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,30.59,to,85.8,14.200000000000005,96,87,1.0,47.4,16.368421052631582,73,59,1.0,0.445544554,0.524752475,0.122641509,80.4,17.599999999999994,68.0,49,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.0269,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,30.82,to,88.44477611940297,11.555223880597026,96,87,1.0,47.342053432743086,17.1775,73,60,1.0,0.445544554,0.524752475,0.122641509,80.45952380952382,17.131937602627268,68.0,51,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.0269,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,31.05,be,88.8,11.200000000000005,96,87,1.0,46.8,16.9,73,61,1.0,0.445544554,0.524752475,0.122641509,83.0,15.33795180722892,68.0,52,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.00617,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,31.28,excused,90.59036144578312,9.409638554216883,96,89,1.0,47.46012658227848,17.131206751054854,73,62,1.0,0.445544554,0.524752475,0.122641509,83.0,15.200000000000005,68.0,53,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,2.0,1.91e-06,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,31.51,excused,92.95,7.050000000000011,96,90,1.0,48.114457831325296,17.204729729729735,73,62,1.0,0.445544554,0.524752475,0.122641509,82.95,14.949999999999996,68.0,54,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,2.0,1.91e-06,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,31.74,from,93.87153846153844,6.128461538461551,96,90,1.0,47.6,17.3,73,63,1.0,0.445544554,0.524752475,0.122641509,83.0,14.299999999999995,68.0,55,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.00427,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,31.97,her,92.8,7.200000000000003,96,91,1.0,47.6,17.199999999999996,73,63,1.0,0.445544554,0.524752475,0.122641509,83.0,14.900000000000006,68.0,57,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.002,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.2,her,91.39444922547332,8.605550774526677,96,92,1.0,47.6,17.199999999999996,73,63,1.0,0.445544554,0.524752475,0.122641509,86.39487068965518,12.198254310344822,68.0,58,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.002,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.43,absences,91.60408561620788,8.395914383792132,96,92,1.0,48.4,17.39566460219152,73,63,1.0,0.445544554,0.524752475,0.122641509,85.8921568627451,12.65,68.0,58,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,3.0,1.02e-06,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,32.66,last,92.65,7.349999999999994,96,92,1.0,47.09448818897638,16.005511811023624,73,63,1.0,0.445544554,0.524752475,0.122641509,88.5,10.517045104679802,68.0,58,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.000724,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.89,week,92.7,7.299999999999997,96,92,1.0,46.9568,15.4045846593616,73,63,1.0,0.445544554,0.524752475,0.122641509,90.1,9.900000000000006,68.0,59,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.000363,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.12,week,93.49819277108436,6.501807228915652,96,92,1.0,46.83320754716981,15.050129891143134,73,64,1.0,0.445544554,0.524752475,0.122641509,90.1,9.900000000000006,68.0,59,1,1.0,0.0,0,1,0,0.0085032163187861,0.9543352723121644,0.0371615514159202,1.0,0.0,1.0,0.000363,7.818888889,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.35,The,93.5,6.5,96,93,1.0,48.04634146341464,13.65365853658536,73,65,1.0,0.603960396,0.6732673269999999,0.216981132,90.1,9.598734177215206,68.0,61,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.0537,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.58,chief,93.1,6.900000000000006,96,93,1.0,47.91796875,13.95173267326733,73,66,1.0,0.603960396,0.6732673269999999,0.216981132,89.9,9.699999999999989,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.000129,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.81,chief,93.1,6.900000000000006,96,93,1.0,47.48333333333333,15.05,73,66,1.0,0.603960396,0.6732673269999999,0.216981132,89.9,9.699999999999989,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.000129,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.04,of,94.69759036144578,5.302409638554224,96,93,1.0,47.35,15.000000000000002,73,66,1.0,0.603960396,0.6732673269999999,0.216981132,90.35,9.650000000000006,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.0251,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.27,staff,93.5289156626506,6.471084337349396,96,94,1.0,47.44919671545877,14.449196715458768,73,67,1.0,0.603960396,0.6732673269999999,0.216981132,90.35,9.650000000000006,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.00012,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.5,staff,93.4,6.599999999999994,96,94,1.0,44.95,15.15,73,68,1.0,0.603960396,0.6732673269999999,0.216981132,90.35,9.650000000000006,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.00012,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.73,Susan,93.3,6.700000000000003,96,95,1.0,44.83996786861835,15.15,73,68,1.0,0.603960396,0.6732673269999999,0.216981132,90.35,9.650000000000006,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,1.74e-05,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.96,revealed,93.7841463414634,6.215853658536588,96,96,1.0,44.15,15.712962962962964,73,68,1.0,0.603960396,0.6732673269999999,0.216981132,90.35,9.650000000000006,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,4.47e-05,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.19,revealed,93.5,6.5,96,96,1.0,44.15,15.3,73,68,1.0,0.603960396,0.6732673269999999,0.216981132,89.9,10.099999999999994,68.0,62,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,4.47e-05,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.42,that,94.00476190476188,5.995238095238108,96,96,1.0,44.15,15.35,73,68,1.0,0.514851485,0.594059406,0.235849057,89.17951807228916,10.420481927710838,68.0,63,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.0102,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.65,she,94.97951807228915,5.020481927710847,96,96,1.0,44.69541832669322,15.40458167330678,73,68,1.0,0.514851485,0.594059406,0.235849057,89.7,10.100000000000009,68.0,63,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.00182,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.88,wanted,95.96485714285714,4.0351428571428585,96,96,1.0,44.3,14.926190476190484,73,69,1.0,0.514851485,0.594059406,0.235849057,90.1,9.900000000000006,68.0,63,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,0.000229,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.11,wanted,96.7644578313253,3.235542168674698,96,96,1.0,44.3,15.099999999999998,73,69,1.0,0.514851485,0.594059406,0.235849057,92.8,7.200000000000003,68.0,63,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,0.000229,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.34,to,96.31746987951806,3.682530120481944,96,96,1.0,45.1,15.3,73,69,1.0,0.514851485,0.594059406,0.235849057,93.5,6.5,68.0,65,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.0269,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.57,fire,97.2355421686747,2.764457831325302,96,96,1.0,45.002750000000006,15.670481927710846,73,70,1.0,0.514851485,0.594059406,0.235849057,92.49415894172472,7.50584105827528,68.0,66,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,0.0002,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.8,fire,97.05,2.950000000000003,96,96,1.0,44.8,15.699999999999998,73,70,1.0,0.514851485,0.594059406,0.235849057,92.7,7.299999999999997,68.0,66,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,0.0002,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.03,Margaret,97.85,2.1500000000000057,96,96,1.0,45.140506329113926,15.840506329113929,73,70,1.0,0.514851485,0.594059406,0.235849057,92.56084337349398,7.439156626506019,68.0,66,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,3.0,1.7e-05,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.26,and,98.25,1.75,96,96,1.0,44.3,15.800000000000004,73,71,1.0,0.514851485,0.594059406,0.235849057,93.15,6.849999999999994,68.0,66,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.0257,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.49,and,98.18024017467248,1.819759825327509,96,96,1.0,45.1,15.30357142857143,73,71,1.0,0.514851485,0.594059406,0.235849057,93.72033898305084,6.279661016949149,68.0,66,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.0257,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.72,never,98.10491266375548,1.8950873362445293,96,96,1.0,47.34098360655738,14.34098360655738,73,71,1.0,0.514851485,0.594059406,0.235849057,94.29494949494948,5.705050505050508,68.0,66,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,0.000813,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.95,see,98.4,1.5999999999999943,96,96,1.0,47.5,14.4,73,71,1.0,0.514851485,0.594059406,0.235849057,93.15,6.849999999999994,68.0,66,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.00126,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,38.18,see,98.4,1.5999999999999943,96,96,1.0,47.7,14.57848101265823,73,71,1.0,0.514851485,0.594059406,0.235849057,92.1,7.900000000000006,68.0,67,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.00126,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,38.41,her,98.45,1.5499999999999972,96,96,1.0,48.14074074074074,15.040740740740738,73,71,1.0,0.514851485,0.594059406,0.235849057,92.1,7.900000000000006,68.0,67,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,1.0,0.002,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,38.64,again,98.45,1.5499999999999972,96,96,1.0,49.1,15.349999999999998,73,72,1.0,0.514851485,0.594059406,0.235849057,91.45833333333334,8.458333333333343,68.0,67,1,1.0,0.0,0,0,1,0.0038078154902905,0.142921969294548,0.8532702326774597,1.0,0.0,2.0,0.000501,8.392941176,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,38.87,Susan,98.4,1.5999999999999943,96,96,1.0,49.25,15.349999999999998,73,72,1.0,0.623762376,0.7128712869999999,0.179245283,90.9,8.699999999999989,68.0,67,1,1.0,0.0,0,1,0,0.0070675578899681,0.7474724054336548,0.2454599738121032,0.0,0.0,2.0,1.74e-05,7.6125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,39.1,Susan,98.4,1.5999999999999943,96,96,1.0,50.3,15.711442786069654,73,73,1.0,0.623762376,0.7128712869999999,0.179245283,92.1,7.900000000000006,68.0,67,1,1.0,0.0,0,1,0,0.0070675578899681,0.7474724054336548,0.2454599738121032,0.0,0.0,2.0,1.74e-05,7.6125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,39.33,and,98.4,1.5999999999999943,96,96,1.0,50.85903614457831,16.440963855421685,73,73,1.0,0.623762376,0.7128712869999999,0.179245283,94.2,5.799999999999997,68.0,67,1,1.0,0.0,0,1,0,0.0070675578899681,0.7474724054336548,0.2454599738121032,0.0,0.0,1.0,0.0257,7.6125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
