trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_CD,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_MD,pos_tag_NN,pos_tag_NNP,pos_tag_NNS,pos_tag_POS,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_WDT,pos_tag_WP,pos_tag_WRB,pos_tag_RP
3,69.23,remainder,49.55,25.55,80,78,1,60.42333333,18.7,72,72,1,0.752475248,0.811881189,0.264150943,77.43765020026703,20.14690851317357,60.0,60,1,0.5,0.5,0,1,0,0.0144774504005908,0.8989536166191101,0.0865688994526863,0.0,0.0,3.0,1.07e-05,8.009090909,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,69.46,of,49.55,23.992,80,78,1,61.01578947,18.65,72,72,1,0.752475248,0.811881189,0.264150943,77.1,14.895454545454555,60.0,60,1,0.5,0.5,0,1,0,0.0144774504005908,0.8989536166191101,0.0865688994526863,0.0,0.0,1.0,0.0251,8.009090909,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,69.69,their,49.75,22.55,80,78,1,62.4,18.65,72,72,1,0.752475248,0.811881189,0.264150943,79.85309148682643,10.20240963855423,60.0,60,1,0.5,0.5,0,1,0,0.0144774504005908,0.8989536166191101,0.0865688994526863,0.0,0.0,1.0,0.00214,8.009090909,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,69.92,sentence,49.34767442,22.95232558,80,78,1,61.9,18.7,72,72,1,0.158415842,0.287128713,0.103773585,85.10454545454544,7.200000000000003,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70.15,sentence,49.6,21.93146824,80,77,1,61.08625,19.4625,72,72,1,0.158415842,0.287128713,0.103773585,89.79759036144577,6.950000000000003,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70.38,sentence,49.9,23.2,80,77,1,60.8375,19.55,72,72,1,0.158415842,0.287128713,0.103773585,92.8,7.0,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70.61,sentence,49.7,22.88923077,80,77,1,60.75,19.77073171,72,72,1,0.158415842,0.287128713,0.103773585,93.05,6.992941176470595,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70.84,sentence,49.53873239,23.56126761,80,77,1,60.9,19.8,72,71,1,0.158415842,0.287128713,0.103773585,93.0,6.950000000000003,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71.07,sentence,49.9,24.58551724,80,77,1,59.8,21.2,72,71,1,0.158415842,0.287128713,0.103773585,93.0070588235294,8.650000000000006,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71.3,sentence,49.95,24.8,80,76,1,58.4,19.9,72,71,1,0.158415842,0.287128713,0.103773585,93.05,9.632352941176492,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71.53,sentence,49.95,24.8,80,76,1,59.7,19.98915663,72,71,1,0.158415842,0.287128713,0.103773585,91.35,9.304819277108436,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71.76,sentence,49.7,24.55,80,76,1,59.61084337,20.25060241,72,71,1,0.158415842,0.287128713,0.103773585,90.36764705882352,0.0,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71.99,sentence,48.75142857,25.99177215,80,76,1,59.34939759,0.45,72,71,1,0.158415842,0.287128713,0.103773585,90.69518072289156,4.600000000000001,60.0,60,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,3.8e-05,2.645454545,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,72.22,Six,49.05,4.55,67,4,0,,0.769047619,65,0,0,0.158415842,0.287128713,0.103773585,41.5,16.099813948447476,49.0,1,0,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.000195,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,72.45,Six,49.7,5.9,67,9,0,52.25,3.05,65,2,0,0.158415842,0.287128713,0.103773585,44.410714285714285,17.110588235294124,49.0,4,0,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.000195,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,72.68,Six,49.73115578,2.914685191,67,11,0,51.03095238,14.76547619,65,2,0,0.158415842,0.287128713,0.103773585,64.32530120481928,25.70357142857143,49.0,7,0,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.000195,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,72.91,months,50.07272727,3.092592593,67,16,0,50.4,10.7,65,8,0,0.158415842,0.287128713,0.103773585,51.28941176470588,12.099999999999998,49.0,9,0,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.000224,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73.14,later,49.74653465,2.28373494,67,22,0,53.43452381,8.874269481,65,19,0,0.158415842,0.287128713,0.103773585,54.65714285714286,12.105337155337155,49.0,16,0,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,0.000309,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,73.37,later,49.64125,2.8,67,24,0,50.2,13.18231707,65,23,0,0.158415842,0.287128713,0.103773585,57.9,10.166867469879517,49.0,24,0,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,0.000309,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,73.6,all,46.425,4.717857143,67,31,0,52.68470588,13.6,65,30,0,0.158415842,0.287128713,0.103773585,56.94624624624625,10.401907630522082,49.0,26,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.00331,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73.83,all,46.50314844,16.8875,67,38,1,51.12072072,11.66166667,65,34,1,0.158415842,0.287128713,0.103773585,58.71686746987952,7.5,49.0,26,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.00331,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,74.06,three,46.92142857,20.57857143,67,41,1,50.1,13.99722222,65,41,1,0.158415842,0.287128713,0.103773585,58.84166666666666,8.554682779456193,49.0,27,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.000603,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,74.29,of,40.8,14.9,67,45,1,50.0,15.67857143,65,44,1,0.158415842,0.287128713,0.103773585,54.3,7.859818731117826,49.0,31,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.0251,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,74.52,were,30.22,19.88,67,47,1,50.0,15.95,65,46,1,0.158415842,0.287128713,0.103773585,51.845317220543805,8.889795564795566,49.0,33,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.00219,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,74.75,out,29.86585366,20.03414634,67,49,1,50.0,15.76190476,65,46,1,0.158415842,0.287128713,0.103773585,52.54018126888217,10.4,49.0,33,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.0024,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,74.98,of,29.8,20.73975904,67,53,1,49.89350649,17.82833333,65,48,1,0.158415842,0.287128713,0.103773585,57.42628205128205,6.916666666666668,49.0,36,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,1.0,0.0251,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75.21,prison,29.8,20.5,67,55,1,49.36190476,18.51309524,65,50,1,0.158415842,0.287128713,0.103773585,59.15,6.818674698795181,49.0,38,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,6.31e-05,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75.44,prison,23.43901205,21.20943775,67,56,1,47.8,15.16506024,65,52,1,0.158415842,0.287128713,0.103773585,53.63333333333333,13.141333333333336,49.0,40,1,0.0,1.0,0,1,0,0.0401943996548652,0.8328418731689453,0.1269637644290924,0.0,0.0,2.0,6.31e-05,2.645454545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75.67,alone,22.31932234,20.16932234,67,56,1,47.64285714,18.55,65,52,1,0.752475248,0.782178218,0.481132075,54.847646837349394,15.091566265060235,49.0,40,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,2.0,0.000145,7.471818182,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,75.9,alone,24.36585366,21.96585366,67,59,1,45.67545455,19.7,65,52,1,0.752475248,0.782178218,0.481132075,61.94133333333333,13.17915057915058,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,2.0,0.000145,7.471818182,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,76.13,alone,20.03941176,18.26341299,67,60,1,45.9,21.2,65,52,1,0.752475248,0.782178218,0.481132075,63.79156626506024,12.643373493975908,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,2.0,0.000145,7.471818182,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,76.36,in,16.5,15.6866821,67,61,1,45.5,19.8,65,55,1,0.752475248,0.782178218,0.481132075,61.71428571428572,18.72926829268293,49.0,44,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0186,7.471818182,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,76.59,the,15.95,14.49172689,67,62,1,44.9,19.8,65,57,1,0.752475248,0.782178218,0.481132075,60.556626506024095,26.875301204819277,49.0,45,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0537,7.471818182,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,76.82,park,14.11216216,12.55547314,67,64,1,44.3,20.0659204,65,59,1,0.752475248,0.782178218,0.481132075,53.570731707317066,27.687951807228917,49.0,46,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.000145,7.471818182,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77.05,Glen,13.9,12.60582421,67,65,1,44.3,20.75,65,59,1,0.752475248,0.782178218,0.481132075,55.37409638554217,28.65119047619047,49.0,46,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,7.41e-06,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77.28,Glen,13.7,12.62502647,67,65,1,44.22246521,21.35,65,60,1,0.752475248,0.782178218,0.481132075,51.58795180722891,30.200000000000003,49.0,47,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,7.41e-06,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77.51,spoke,13.0,11.79955817,67,65,1,44.25,20.9,65,60,1,0.752475248,0.782178218,0.481132075,53.148809523809526,31.80929432013769,49.0,47,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,4.07e-05,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,77.74,spoke,12.78072289,11.14940327,67,65,1,44.25,21.25,65,60,1,0.752475248,0.782178218,0.481132075,50.6,32.8,49.0,47,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,4.07e-05,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,77.97,to,10.29356713,9.053753218,67,66,1,44.2,21.55357143,65,61,1,0.752475248,0.782178218,0.481132075,52.12857142857143,34.49999999999999,49.0,48,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0269,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,78.2,God,8.53875,7.95,67,66,1,44.75,21.97128643,65,62,1,0.752475248,0.782178218,0.481132075,54.0,32.7,49.0,49,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.000372,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,78.43,contemplated,8.8,8.147619048,67,65,1,44.75,22.1,65,62,1,0.752475248,0.782178218,0.481132075,50.6,33.7,49.0,49,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,4.0,1.78e-06,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,78.66,contemplated,16.74285714,14.69295053,67,66,1,44.41428571,21.9,65,63,1,0.752475248,0.782178218,0.481132075,54.8,33.91144578313253,49.0,47,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,4.0,1.78e-06,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,78.89,how,24.70722892,20.83244181,67,62,1,45.5,20.9,65,64,1,0.346534653,0.396039603,0.037735849,53.6,36.15,49.0,46,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.00174,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,79.12,how,24.37943201,20.47943201,67,62,1,44.75,21.4,65,64,1,0.346534653,0.396039603,0.037735849,53.6,36.4,49.0,46,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.00174,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,79.35,he,28.00280952,21.14256856,67,60,1,45.2,22.0,65,65,1,0.346534653,0.396039603,0.037735849,51.25,35.7578313253012,49.0,46,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0049,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,79.58,would,29.96084337,22.26084337,67,60,1,44.7,22.59785714,65,65,1,0.346534653,0.396039603,0.037735849,48.65182926829269,32.40287286736378,49.0,46,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.00186,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,79.81,atone,29.44840964,21.74840964,67,60,1,45.0,21.7,65,65,1,0.346534653,0.396039603,0.037735849,43.99036144578313,27.367394957983198,49.0,45,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,2.0,7.24e-07,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,80.04,for,26.84542756,21.9313253,67,60,1,46.08214286,22.11807229,65,65,1,0.346534653,0.396039603,0.037735849,40.63417721518987,23.83585771658061,49.0,45,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0102,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,80.27,his,25.85606713,20.62192982,67,60,1,50.5,22.70595238,65,65,1,0.346534653,0.396039603,0.037735849,32.638823529411766,21.602258869364505,49.0,45,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.00324,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,80.5,sins,23.33452381,18.95,67,60,1,50.5,22.2,65,65,1,0.346534653,0.396039603,0.037735849,28.957500000000003,19.37380952380952,49.0,44,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,1.1e-05,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,80.73,and,25.13055556,19.10672367,67,60,1,51.19404762,20.7,65,65,1,0.376237624,0.415841584,0.103773585,24.69623477297896,16.3,49.0,44,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0257,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,80.96,get,24.20714286,19.0,67,60,1,52.9,20.75267053,65,65,1,0.376237624,0.415841584,0.103773585,21.92619047619048,17.04931254429483,49.0,43,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.00191,7.471818182,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,81.19,wife,23.44931153,19.3,67,60,1,53.6,20.89277108,65,65,1,0.376237624,0.415841584,0.103773585,19.13012048192771,18.9,49.0,43,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.00017,7.471818182,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81.42,back,24.41904762,18.41904762,67,59,1,53.5297619,19.6297619,65,64,1,0.376237624,0.415841584,0.103773585,20.94578313253012,18.965232974910396,49.0,43,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,81.65,back,24.1,19.9,67,59,1,53.40722892,18.3,65,64,1,0.376237624,0.415841584,0.103773585,22.4220369851499,21.2,49.0,42,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,81.88,back,24.1,18.71084337,67,59,1,53.5202381,18.85,65,64,1,0.376237624,0.415841584,0.103773585,22.544444444444444,15.908235294117649,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,82.11,back,24.1,19.9,67,59,1,53.6,16.99799666,65,64,1,0.376237624,0.415841584,0.103773585,24.5,15.28068181818182,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,82.34,back,22.4,19.95,67,58,1,56.3,17.54551282,65,64,1,0.376237624,0.415841584,0.103773585,19.20823529411765,14.7,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,82.57,back,23.1,19.7,67,57,1,58.85,17.28933333,65,64,1,0.376237624,0.415841584,0.103773585,18.0,14.483132530120482,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,82.8,back,23.1,19.7,67,57,1,60.39551282,17.2,65,64,1,0.376237624,0.415841584,0.103773585,18.0,14.650602409638552,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,83.03,back,23.1,21.2,67,57,1,60.4,16.67285714,65,64,1,0.376237624,0.415841584,0.103773585,17.783132530120483,14.599999999999998,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,83.26,back,23.1,20.07349398,67,57,1,60.52,13.35,65,64,1,0.376237624,0.415841584,0.103773585,17.9,0.0,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83.49,back,23.6,19.76987952,67,56,1,61.17714286,7.085294118,65,64,1,0.376237624,0.415841584,0.103773585,17.9,8.149999999999999,49.0,41,1,0.0,1.0,0,1,0,0.0179940741509199,0.9668537974357604,0.0151521433144807,0.0,0.0,1.0,0.0011,7.471818182,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
