trial,time,word,social_ratings,social_ratings_mad,social_validPar_trial,social_validPar_time,social_included,tom_ratings,tom_ratings_mad,tom_validPar_trial,tom_validPar_time,tom_included,intentional_actions,all_actions,biological_motion,multiperson_ratings,multiperson_ratings_mad,multiperson_validPar_trial,multiperson_validPar_time,multiperson_included,indoor,outdoor,pos_label,neu_label,neg_label,pos_prob,neu_prob,neg_prob,character_speaking,physical_interactions,n_syllables,word_frequency,sentence_complexity_FleschKincaidGrade,frame_Self_motion,frame_Buildings,frame_Perception_experience,frame_Statement,frame_Personal_relationship,frame_People,frame_Arriving,frame_Kinship,social_annotations,tom_annotations,pos_tag_CC,pos_tag_DT,pos_tag_IN,pos_tag_JJ,pos_tag_MD,pos_tag_NN,pos_tag_NNP,pos_tag_PRP,pos_tag_PRP$,pos_tag_RB,pos_tag_RBR,pos_tag_TO,pos_tag_VB,pos_tag_VBD,pos_tag_VBG,pos_tag_VBN,pos_tag_RP,pos_tag_WRB,pos_tag_CD,pos_tag_WDT,pos_tag_POS
1,11.27,Steve,96.3,3.700000000000003,93,93,1.0,33.2,18.099999999999994,69,69,1.0,0.257425743,0.475247525,0.103773585,85.28333333333333,14.716666666666669,66.0,66,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,5.13e-05,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.5,Steve,96.3,3.299999999999997,93,93,1.0,33.2,18.2,69,69,1.0,0.257425743,0.475247525,0.103773585,87.66071428571428,12.339285714285722,66.0,66,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,5.13e-05,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.73,Steve,96.7,3.5,93,93,1.0,34.7,18.43170731707317,69,69,1.0,0.257425743,0.475247525,0.103773585,88.82307692307693,11.176923076923076,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,5.13e-05,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.96,Steve,96.5,3.0999999999999943,93,92,1.0,35.5,17.8,69,69,1.0,0.257425743,0.475247525,0.103773585,89.2,10.799999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,5.13e-05,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.19,no,96.9,3.050000000000012,93,92,1.0,35.5,17.0,69,69,1.0,0.257425743,0.475247525,0.103773585,88.49090909090908,11.509090909090917,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00224,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.42,no,96.95,2.862352941176482,93,92,1.0,35.5,17.4,69,69,1.0,0.257425743,0.475247525,0.103773585,87.7,12.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00224,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.65,longer,97.13764705882352,2.426219512195118,93,92,1.0,36.0,17.2,69,69,1.0,0.257425743,0.475247525,0.103773585,88.6107142857143,11.389285714285704,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,2.0,0.000145,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.88,wanted,97.57378048780488,2.122289156626493,93,92,1.0,36.0,17.2,69,69,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,2.0,0.000229,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.11,her,97.8777108433735,2.4499999999999886,93,92,1.0,36.21785714285714,17.139478764478763,69,69,1.0,0.257425743,0.475247525,0.103773585,88.12289156626505,11.877108433734946,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.002,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.34,to,97.55,2.299999999999997,93,92,1.0,35.5,16.9,69,69,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.0269,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.57,go,97.7,2.3499999999999943,93,92,1.0,36.858888888888885,17.541111111111114,69,69,1.0,0.257425743,0.475247525,0.103773585,88.6,11.400000000000006,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.8,go,97.65,2.3499999999999943,93,92,1.0,37.964,18.936,69,69,1.0,0.257425743,0.475247525,0.103773585,89.24819277108433,10.751807228915666,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.03,go,97.65,2.6500000000000057,93,92,1.0,37.17906976744186,18.67906976744186,69,69,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.26,go,97.35,2.6500000000000057,93,92,1.0,40.36506024096386,20.45903614457832,69,69,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.49,go,97.35,2.6500000000000057,93,92,1.0,45.56428571428572,23.06428571428572,69,69,1.0,0.257425743,0.475247525,0.103773585,87.7,12.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.72,go,97.35,2.5999999999999943,93,92,1.0,48.870000000000005,22.47000000000001,69,69,1.0,0.257425743,0.475247525,0.103773585,87.7,12.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.95,go,97.4,2.5999999999999943,93,92,1.0,49.575,22.475,69,67,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.18,go,97.4,3.135714285714272,93,92,1.0,49.7,22.28433734939759,69,67,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.41,go,96.86428571428571,4.4871559633027545,93,92,1.0,49.7,21.0,69,66,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.64,go,95.51284403669725,1.3000000000000045,93,92,1.0,49.7,21.0,69,66,1.0,0.257425743,0.475247525,0.103773585,88.7,11.299999999999995,66.0,65,1,0.5,0.5,0,1,0,0.0058877412229776,0.5637596845626831,0.4303525984287262,1.0,0.0,1.0,0.00107,10.208,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15.87,Jim,48.6,3.732142857142854,67,3,0.0,50.4,6.300000000000004,76,5,0.0,0.326732673,0.445544554,0.113207547,55.55,3.9499999999999993,50.0,2,0,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,4.17e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.1,Jim,49.8,11.300000000000008,67,5,0.0,48.6,19.8,76,9,0.0,0.326732673,0.445544554,0.113207547,55.9,1.6999999999999955,50.0,5,0,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,4.17e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.33,Jim,49.85,4.014285714285716,67,8,0.0,50.62678571428572,11.023214285714282,76,12,0.0,0.326732673,0.445544554,0.113207547,55.81287128712871,4.676507650765068,50.0,7,0,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,4.17e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.56,understood,49.9,3.295180722891565,67,16,0.0,49.1,9.1,76,24,0.0,0.326732673,0.445544554,0.113207547,52.86927710843374,2.9499999999999997,50.0,10,0,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,3.0,3.8e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.79,understood,50.75,6.650531914893623,67,24,0.0,48.6,12.0,76,33,0.0,0.326732673,0.445544554,0.113207547,55.06204819277109,4.662048192771088,50.0,14,0,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,3.0,3.8e-05,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17.02,but,50.9,6.90117647058824,67,30,0.0,48.28433734939759,14.61566265060241,76,43,1.0,0.742574257,0.811881188,0.330188679,54.65619047619048,4.8561904761904735,50.0,18,0,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.00427,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17.25,decided,51.39882352941176,7.5,67,35,1.0,48.8,13.796385542168686,76,49,1.0,0.742574257,0.811881188,0.330188679,57.41875,7.760918674698793,50.0,25,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,3.0,0.000123,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17.48,to,52.8,10.39186046511628,67,43,1.0,49.328730703259005,12.978571428571428,76,54,1.0,0.742574257,0.811881188,0.330188679,53.98176470588236,6.949999999999999,50.0,30,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.0269,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17.71,to,52.0,13.477108433734934,67,47,1.0,49.17055403087478,14.850087728177613,76,54,1.0,0.742574257,0.811881188,0.330188679,51.44216867469879,4.942168674698792,50.0,31,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.0269,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17.94,on,51.22289156626506,13.188235294117646,67,48,1.0,48.7,12.200000000000005,76,59,1.0,0.742574257,0.811881188,0.330188679,50.9,11.0,50.0,33,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.00813,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18.17,the,50.9,12.5,67,52,1.0,48.400000000000006,14.85446428571428,76,60,1.0,0.742574257,0.811881188,0.330188679,51.1,9.785333333333334,50.0,34,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.0537,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18.4,without,50.9,13.157142857142858,67,53,1.0,49.3,15.0,76,61,1.0,0.742574257,0.811881188,0.330188679,51.3,11.300000000000004,50.0,35,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,2.0,0.00049,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18.63,her,50.3,13.799999999999995,67,56,1.0,49.3,14.58313253012048,76,63,1.0,0.742574257,0.811881188,0.330188679,51.55301530153015,13.246984698469843,50.0,39,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.002,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18.86,her,50.0,15.499999999999991,67,57,1.0,49.4,12.309638554216876,76,67,1.0,0.742574257,0.811881188,0.330188679,51.3,11.799999999999995,50.0,39,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.002,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,19.09,her,49.4,20.170238095238098,67,59,1.0,49.6,14.815662650602412,76,68,1.0,0.742574257,0.811881188,0.330188679,51.38510351035103,18.1803335292389,50.0,42,1,0.5,0.5,0,1,0,0.0324630998075008,0.9573021531105042,0.0102347526699304,0.0,0.0,1.0,0.002,5.863636364,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,19.32,When,44.392857142857146,21.78433734939759,67,59,1.0,49.4,16.586746987951805,76,69,1.0,0.198019802,0.485148515,0.188679245,50.0,19.524741824440618,50.0,42,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.00234,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,19.55,When,42.57831325301205,20.66428571428572,67,61,1.0,49.8,17.739175257731958,76,72,1.0,0.198019802,0.485148515,0.188679245,50.150000000000006,23.34523809523809,50.0,44,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.00234,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,19.78,Jim,40.93571428571428,22.104761904761908,67,63,1.0,49.8,17.293103448275858,76,72,1.0,0.198019802,0.485148515,0.188679245,50.10722891566265,22.65618571848369,50.0,45,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,4.17e-05,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20.01,did,38.50476190476191,18.05542168674699,67,65,1.0,49.75,17.59911504424779,76,74,1.0,0.198019802,0.485148515,0.188679245,49.6,23.090659340659343,50.0,46,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.000912,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20.24,not,34.45542168674699,17.4,67,65,1.0,49.858,18.058000000000007,76,74,1.0,0.198019802,0.485148515,0.188679245,48.62222222222222,23.281682653876896,50.0,46,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.0049,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20.47,return,33.3,20.795,67,65,1.0,50.0,17.3,76,74,1.0,0.198019802,0.485148515,0.188679245,47.6,25.726966292134836,50.0,47,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,2.0,0.000155,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20.7,after,29.205,21.169696969696968,67,65,1.0,50.0,17.17235680326013,76,75,1.0,0.198019802,0.485148515,0.188679245,47.6,28.499999999999996,50.0,47,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,2.0,0.00129,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20.93,a,28.23030303030303,17.64666666666666,67,65,1.0,50.0,17.0,76,75,1.0,0.198019802,0.485148515,0.188679245,44.42409638554217,27.307429718875504,50.0,48,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.0229,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,21.16,month,22.653333333333336,13.396385542168671,67,65,1.0,50.0,17.6,76,75,1.0,0.198019802,0.485148515,0.188679245,42.6,26.183846153846154,50.0,49,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.000178,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,21.39,month,18.08937007874016,13.433536585365854,67,66,1.0,50.0,17.6,76,75,1.0,0.198019802,0.485148515,0.188679245,41.85,27.576136363636365,50.0,50,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.000178,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,21.62,Gloria,18.0,12.3,67,66,1.0,50.0,17.6,76,75,1.0,0.277227723,0.554455446,0.113207547,32.08433734939759,19.45,50.0,50,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,3.0,5.37e-06,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,21.85,Gloria,17.0,11.892622950819671,67,66,1.0,50.0,17.6,76,75,1.0,0.277227723,0.554455446,0.113207547,29.6,21.05,50.0,50,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,3.0,5.37e-06,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22.08,found,16.15,10.304149377593362,67,66,1.0,50.1,17.700000000000003,76,75,1.0,0.277227723,0.554455446,0.113207547,22.65,19.406024096385543,50.0,50,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.000479,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22.31,out,14.8,10.551807228915663,67,67,1.0,50.2,17.800000000000004,76,75,1.0,0.277227723,0.554455446,0.113207547,19.544117647058822,18.04214891980166,50.0,50,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.0024,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,22.54,out,15.501807228915665,10.73928571428571,67,66,1.0,50.84,14.367241379310348,76,76,1.0,0.277227723,0.554455446,0.113207547,22.588919965576597,19.68631126992442,50.0,50,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,0.0024,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,22.77,Jim,15.6,11.914285714285716,67,66,1.0,51.98373493975904,16.351265060240962,76,76,1.0,0.178217822,0.742574258,0.462264151,25.15,21.318072289156625,50.0,50,1,0.5,0.5,0,0,1,0.0045606978237628,0.3687915503978729,0.6266477108001709,0.0,0.0,1.0,4.17e-05,6.875,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
